U,E_p,V,S,E_GS,Coh,E_p_bits
-3.795918367346939,0.019487382548471155,-2.0408163265306123,0.305612238202169,-20.891762798867834,0.3793557787584259,0.028114350162585122
-3.795918367346939,0.02181394511410395,-1.8775510204081634,0.31652277668725476,-19.975413490427393,0.3934831824312366,0.03147087043834196
-3.795918367346939,0.02493315881757452,-1.7142857142857142,0.3290858920990562,-19.0670799607305,0.40914072580204397,0.03597094457981198
-3.795918367346939,0.02919016532938068,-1.5510204081632653,0.34361188250590924,-18.16822672653655,0.42662098140233956,0.04211250676342626
-3.795918367346939,0.03509128163142061,-1.3877551020408163,0.3605033602528297,-17.280665188374307,0.4463189397245626,0.050626017988088634
-3.795918367346939,0.043435123521999186,-1.2244897959183674,0.3803480018067799,-16.406688512333474,0.4688142829274897,0.062663637305588
-3.795918367346939,0.05554043839232903,-1.0612244897959184,0.4041154858549236,-15.54932490798561,0.4949917504148578,0.08012791503741212
-3.795918367346939,0.07364913050893285,-0.8979591836734694,0.43356860722126445,-14.712867612412328,0.5261830621701405,0.10625323535102149
-3.795918367346939,0.10145306483158212,-0.7346938775510204,0.4719764792071851,-13.904055890364326,0.5640882374318114,0.1463658335155107
-3.795918367346939,0.1436338364526828,-0.5714285714285714,0.5244589215276241,-13.134650820695276,0.6092611017804563,0.20721982355414204
-3.795918367346939,0.1993456730357137,-0.40816326530612246,0.5930652355230904,-12.425693850621546,0.65455833246698,0.2875950139112975
-3.795918367346939,0.2481690960725229,-0.24489795918367346,0.6590619140271821,-11.806816237523934,0.6924976861682748,0.35803232420572595
-3.795918367346939,0.26995967014054045,-0.08163265306122448,0.6905046298862186,-11.294155895443009,0.709303363371295,0.38946947735177817
-3.795918367346939,0.27569893468378637,0.08163265306122448,0.6892466564407119,-10.87171487639995,0.705234775369986,0.3977494858466688
-3.795918367346939,0.274080362212888,0.24489795918367346,0.671177352649002,-10.514126203825159,0.6900500563408977,0.3954143793695848
-3.795918367346939,0.2640034534437674,0.40816326530612246,0.6426090700465411,-10.205643699679488,0.6680039864680636,0.3808764730608831
-3.795918367346939,0.24458310933666616,0.5714285714285714,0.6057083932863015,-9.93879941332654,0.6409166870473074,0.3528588389252114
-3.795918367346939,0.21778735864179022,0.7346938775510204,0.5635218284292514,-9.709400183115466,0.6108964504218317,0.31420074228081685
-3.795918367346939,0.18752279669998706,0.8979591836734694,0.5202839488896179,-9.513641895410341,0.5806145212758971,0.2705382088527002
-3.795918367346939,0.15768677703637501,1.0612244897959184,0.4797553654883712,-9.34726232098429,0.5537730533678119,0.22749393124414174
-3.795918367346939,0.13082650854891198,1.2244897959183674,0.4440876740088653,-9.205773010762032,0.5278833752420514,0.18874275510033245
-3.795918367346939,0.10798190404956087,1.3877551020408163,0.4138862612456613,-9.084926173643016,0.5039048711167466,0.155784957478049
-3.795918367346939,0.08917784920675031,1.5510204081632653,0.38882247345706855,-8.98101508651009,0.4822098156010436,0.12865644080772265
-3.795918367346939,0.073954750211642,1.7142857142857142,0.36818410471325314,-8.890963605904792,0.46281252245963694,0.10669415138051752
-3.795918367346939,0.06171007263645434,1.8775510204081634,0.3511949247789309,-8.812287211734684,0.4455501725966431,0.08902881576551058
-3.795918367346939,0.05186395206270711,2.0408163265306123,0.33715347476609037,-8.743003282692268,0.4301926952063305,0.07482386644177064
-3.795918367346939,0.043920303771753266,2.204081632653061,0.32547506510869145,-8.681534201324318,0.41650035555319675,0.06336360444584521
-3.795918367346939,0.03747716228931308,2.36734693877551,0.3156900002573929,-8.626621391966392,0.4042496499782966,0.05406811618138274
-3.795918367346939,0.03221697372109822,2.5306122448979593,0.3074265916039593,-8.577255152985554,0.39324366052355947,0.04647926821987847
-3.795918367346939,0.02789324608724697,2.693877551020408,0.3003954979128749,-8.532619570391299,0.3833128171199397,0.040241447804367336
-3.795918367346939,0.02431313945312419,2.857142857142857,0.29436426791963355,-8.492049987133726,0.3743090412320649,0.03507644571746438
-3.795918367346939,0.02133050832565031,3.020408163265306,0.28915939652481837,-8.455000790403124,0.36611620276680545,0.030773418581056422
-3.795918367346939,0.018816101891025117,3.183673469387755,0.28462873026328284,-8.421016284118028,0.35860951692942133,0.027145896887043275
-3.795918367346939,0.01671463958106778,3.3469387755102042,0.28066552639828624,-8.389729253271991,0.3517354853681869,0.02411412763385279
-3.795918367346939,0.014909959750577295,3.510204081632653,0.2771898181381248,-8.360815080851753,0.34542946796266855,0.021510524992012225
-3.795918367346939,0.013384643007915198,3.673469387755102,0.27410733858565556,-8.334004284887882,0.33957556509036463,0.019309958091588086
-3.795918367346939,0.012049329301884404,3.836734693877551,0.27136505146887424,-8.309013249272354,0.33408814579830054,0.01738350762986629
-3.795918367346939,0.010868130765262718,4.0,0.26890471388383086,-8.28573709794327,0.3289092952896776,0.015679398358777075
-3.5510204081632653,0.016598286059195777,-4.0,0.24627254721365785,-31.74446595403081,0.2856391050488538,0.023946264984858523
-3.5510204081632653,0.012900415237078855,-3.836734693877551,0.24725525208954457,-30.78667808019338,0.28826018897096367,0.018611365087942033
-3.5510204081632653,0.01325506747328431,-3.673469387755102,0.25030779088688265,-29.830455725730495,0.2943193949064902,0.019123020110356048
-3.5510204081632653,0.013491307042669431,-3.510204081632653,0.25362026344140043,-28.876039314372132,0.30067540919262364,0.019463841765570145
-3.5510204081632653,0.01373693172544077,-3.3469387755102042,0.25729409542714304,-27.9236494678931,0.3074815115817837,0.019818203277323754
-3.5510204081632653,0.014172916927179147,-3.183673469387755,0.2614633542630436,-26.973543307912642,0.3149272118655699,0.020447196965772907
-3.5510204081632653,0.014596116602120679,-3.020408163265306,0.2660983607922526,-26.026021638901646,0.3228949872181448,0.021057745038116416
-3.5510204081632653,0.015102866189028008,-2.857142857142857,0.27131327370329406,-25.081438358616396,0.33151799744367305,0.021788830154120475
-3.5510204081632653,0.015720482699918437,-2.693877551020408,0.27720336683051305,-24.140211573959448,0.3408759418535007,0.022679862431552955
-3.5510204081632653,0.01649153822464866,-2.5306122448979593,0.2838834810721054,-23.202837560230073,0.3510654739593637,0.0237922604133316
-3.5510204081632653,0.017466007671395944,-2.36734693877551,0.29148568018698084,-22.269908040770044,0.36219224928841814,0.025198122651651556
-3.5510204081632653,0.01873603625580178,-2.204081632653061,0.30017552449684654,-21.342131688127743,0.3743968025559314,0.027030386592161282
-3.5510204081632653,0.020403243200671106,-2.0408163265306123,0.3101373214119848,-20.420361037334647,0.3878264611773246,0.029435657783659863
-3.5510204081632653,0.02262835715428224,-1.8775510204081634,0.3215952859012747,-19.505626613243518,0.40267016441834913,0.03264581864994742
-3.5510204081632653,0.02564465457776488,-1.7142857142857142,0.33481885373178216,-18.599181332606403,0.4191646534389115,0.03699741598465156
-3.5510204081632653,0.0297960696992412,-1.5510204081632653,0.3501413130626557,-17.70256116731944,0.4376177210736616,0.04298664199307778
-3.5510204081632653,0.03560541478185786,-1.3877551020408163,0.3680017087098154,-16.81767496682441,0.45845117557447806,0.0513677553345806
-3.5510204081632653,0.043894513808792945,-1.2244897959183674,0.3890361837912948,-15.946952942034281,0.4822712348667844,0.06332639739417756
-3.5510204081632653,0.055999197342982754,-1.0612244897959184,0.4142736572035776,-15.093623068516782,0.5099710473713421,0.08078976430048401
-3.5510204081632653,0.07411823682384555,-0.8979591836734694,0.4455189497306515,-14.262277593627447,0.542813454735914,0.10693001270519575
-3.5510204081632653,0.1016346639994532,-0.7346938775510204,0.48590801067781947,-13.460087794013207,0.5821670528191559,0.14662782573442712
-3.5510204081632653,0.1421023074089578,-0.5714285714285714,0.5396615836721596,-12.699263248355784,0.6275696470534758,0.20501029419778272
-3.5510204081632653,0.1925933649444076,-0.40816326530612246,0.6062848638989348,-12.000423435534028,0.6702142836798324,0.27785349251341485
-3.5510204081632653,0.23425864469978408,-0.24489795918367346,0.6663299969177665,-11.389889020459652,0.7073160717493624,0.33796378499374846
-3.5510204081632653,0.2532312263096359,-0.08163265306122448,0.6939740432189438,-10.879539342110732,0.7216566428298886,0.3653354343951425
-3.5510204081632653,0.25961394041138663,0.08163265306122448,0.6924703560556182,-10.454262210640502,0.7170858350036113,0.37454374437715066
-3.5510204081632653,0.2597001396309604,0.24489795918367346,0.6751888016304539,-10.09179446477429,0.7019858035452025,0.3746681035637578
-3.5510204081632653,0.25194445324126447,0.40816326530612246,0.647643804743356,-9.777932139304141,0.679829847621732,0.36347901327065335
-3.5510204081632653,0.23520006205364608,0.5714285714285714,0.6118218347485891,-9.505653000479958,0.652426812455239,0.33932196314157137
-3.5510204081632653,0.21101566819782036,0.7346938775510204,0.5705099931623242,-9.270924802144771,0.6219462812185739,0.3044312580588664
-3.5510204081632653,0.18291700412841583,0.8979591836734694,0.5277147694703281,-9.070090530108184,0.5903632872262435,0.263893454750332
-3.5510204081632653,0.15464739176246356,1.0612244897959184,0.4871659065429245,-8.899025102397129,0.5627718298631541,0.22310902518211861
-3.5510204081632653,0.12881491985522642,1.2244897959183674,0.4511419311292535,-8.753323274043867,0.5363072455422887,0.18584064606764406
-3.5510204081632653,0.10660876268604236,1.3877551020408163,0.4204076530514679,-8.628756632616115,0.511703649893811,0.15380393324246233
-3.5510204081632653,0.0881947043735678,1.5510204081632653,0.3947534660678283,-8.521592502129415,0.4893822965041488,0.12723806263241455
-3.5510204081632653,0.07321336561005176,1.7142857142857142,0.3735357766211042,-8.428706430014914,0.46938884003570647,0.10562455949241212
-3.5510204081632653,0.06112432299439252,1.8775510204081634,0.3560103346061952,-8.347559343870051,0.45157608027709156,0.08818375766170528
-3.5510204081632653,0.05138383009713876,2.0408163265306123,0.3414870378701137,-8.276116360526453,0.43571938519969433,0.07413119686302361
-3.5510204081632653,0.04351585039944195,2.204081632653061,0.32938166523313317,-8.21275340701484,0.4215785444431298,0.06278010157134073
-3.5510204081632653,0.0371302589637601,2.36734693877551,0.3192207971984159,-8.156172117447857,0.40892677309117664,0.05356764047393936
-3.5510204081632653,0.031916167129319106,2.5306122448979593,0.3106280766159301,-8.105329310868694,0.3975623021469803,0.04604529604165197
-3.5510204081632653,0.027629975158044218,2.693877551020408,0.30330653940173463,-8.059381118012709,0.38731003921463836,0.039861628140395844
-3.5510204081632653,0.024082608474761846,2.857142857142857,0.29702145947106295,-8.017639713162614,0.3780197175359609,0.03474385981820971
-3.5510204081632653,0.021127576675872506,3.020408163265306,0.2915914102531052,-7.979539811576191,0.36957138207988904,0.03048065009628287
-3.5510204081632653,0.01864377802879602,3.183673469387755,0.2868623104039675,-7.944613423082002,0.3618485690644596,0.026897286105578733
-3.5510204081632653,0.016472691198938794,3.3469387755102042,0.28100537086436933,-7.911193134270584,0.35269968701303295,0.023765069902804026
-3.5510204081632653,0.014739309883807117,3.510204081632653,0.2791009799781037,-7.882672090253943,0.3482619512555162,0.02126432927549393
-3.5510204081632653,0.013248544657389116,3.673469387755102,0.2758540703242643,-7.855264016730837,0.3422172089179939,0.01911360967621123
-3.5510204081632653,0.011878369871342276,3.836734693877551,0.2729736189283922,-7.829558073855413,0.33630031484629463,0.017136865307229687
-3.5510204081632653,0.010821924438858543,4.0,0.2704134996392281,-7.8057485215370175,0.3312332775109472,0.015612736720816311
-3.306122448979592,0.009182215744466982,-4.0,0.2442897267202076,-31.26394562848922,0.2817964912977463,0.01324713711891512
-3.306122448979592,0.014178451906419864,-3.836734693877551,0.2492496592975259,-30.306809411962252,0.2929092514291111,0.020455182252874682
-3.306122448979592,0.015131845678221012,-3.673469387755102,0.2527025668459778,-29.351106184360482,0.299649330536741,0.021830638719466666
-3.306122448979592,0.014837987407694042,-3.510204081632653,0.2559149994469448,-28.39726281148962,0.3058305028045053,0.021406690849853582
-3.306122448979592,0.01588201459841132,-3.3469387755102042,0.26011323065212405,-27.445494839596865,0.31353745673376643,0.022912903700453846
-3.306122448979592,0.0154604884735845,-3.183673469387755,0.26408447000322066,-26.496076413567774,0.3206050668968906,0.02230477005056164
-3.306122448979592,0.015937608243171697,-3.020408163265306,0.2689589071912685,-25.54931225161489,0.32895329575731985,0.022993108376055282
-3.306122448979592,0.01645445340404028,-2.857142857142857,0.27442643052768323,-24.605569916959116,0.33796366303952774,0.023738758326547593
-3.306122448979592,0.017856909906389662,-2.693877551020408,0.2809638761987422,-23.66527911206453,0.34836324325160456,0.025762075367549375
-3.306122448979592,0.017816545845971588,-2.5306122448979593,0.287613589545691,-22.7289629115567,0.3584159104885736,0.025703842337754246
-3.306122448979592,0.018762869448070818,-2.36734693877551,0.2956024175586659,-21.797226824562205,0.3700861582745106,0.02706909870557883
-3.306122448979592,0.01997859885455533,-2.204081632653061,0.30474018195288627,-20.8708109647006,0.3828991205511472,0.028823025491376608
-3.306122448979592,0.02157485797366343,-2.0408163265306123,0.3152313650833332,-19.95060429483364,0.39702510721810674,0.0311259406064881
-3.306122448979592,0.023710798827043744,-1.8775510204081634,0.3273185453556776,-19.037684392421202,0.4126691735912662,0.034207451883291995
-3.306122448979592,0.026619291345208795,-1.7142857142857142,0.34129365709989273,-18.133365747880756,0.4300863790005841,0.038403519615711534
-3.306122448979592,0.030650584007852366,-1.5510204081632653,0.3575195956299252,-17.239266213594547,0.4496075373384396,0.04421944554847945
-3.306122448979592,0.0363390214739836,-1.3877551020408163,0.3764724480485393,-16.357405782724122,0.47167818153005076,0.05242612607127395
-3.306122448979592,0.04452000929486588,-1.2244897959183674,0.3988330783170962,-15.490369421781255,0.4969210849716741,0.06422879663003345
-3.306122448979592,0.056526159040747315,-1.0612244897959184,0.42567440071098017,-14.641606265987285,0.5262131016878713,0.08155000932858725
-3.306122448979592,0.07446140022573156,-0.8979591836734694,0.45879347922400215,-13.81602674560463,0.560688065060419,0.10742509284331136
-3.306122448979592,0.10129017864505041,-0.7346938775510204,0.5010582071220702,-13.021222932253009,0.6012601740247614,0.14613083842197172
-3.306122448979592,0.13934014199472355,-0.5714285714285714,0.5555469004666657,-12.269717527786977,0.6463153719837956,0.2010253318525521
-3.306122448979592,0.18405475662157844,-0.40816326530612246,0.6193426989163129,-11.581315721082477,0.6856661638383018,0.26553488462997654
-3.306122448979592,0.2190074162905904,-0.24489795918367346,0.6733420311478217,-10.97878053695928,0.7221356367363051,0.3159609134003394
-3.306122448979592,0.2355708988189269,-0.08163265306122448,0.6974675218663495,-10.47031004748364,0.734078816856768,0.33985696750382166
-3.306122448979592,0.24260641865307142,0.08163265306122448,0.6957478669839985,-10.041928243608213,0.7290573611114224,0.35000707707861745
-3.306122448979592,0.24438481206349372,0.24489795918367346,0.679270224833906,-9.67428752740384,0.7141387027059121,0.352572756432584
-3.306122448979592,0.23897815736252204,0.40816326530612246,0.6527852605310756,-9.354689485624192,0.691944000999531,0.3447726025076925
-3.306122448979592,0.22498573733523597,0.5714285714285714,0.6180897983057655,-9.076588582394354,0.6642820825038263,0.3245858075242922
-3.306122448979592,0.20353766557114827,0.7346938775510204,0.5777126650653844,-8.836134962249371,0.6333771563580884,0.2936427807536126
-3.306122448979592,0.17775971683607117,0.8979591836734694,0.5354200468965957,-8.629831145443195,0.6012173737381502,0.25645306194922624
-3.306122448979592,0.15120885402169182,1.0612244897959184,0.49489083201284956,-8.453701363530204,0.5720707620063319,0.2181482638355985
-3.306122448979592,0.1265300651517658,1.2244897959183674,0.45852149371813794,-8.303435446809875,0.5450343991054235,0.18254429751780998
-3.306122448979592,0.10505486739682657,1.3877551020408163,0.4272409364456601,-8.174832438717198,0.5197959428151868,0.15156213621464953
-3.306122448979592,0.08709432301013087,1.5510204081632653,0.40096864908586455,-8.064136694538126,0.4968302542352371,0.12565054789629748
-3.306122448979592,0.07239686470023865,1.7142857142857142,0.37913815451543253,-7.968174437102302,0.47621847133151163,0.10444659767894349
-3.306122448979592,0.06049131120428508,1.8775510204081634,0.36104283464694653,-7.884348775183359,0.45783184343131794,0.08727051469129332
-3.306122448979592,0.050874349073038116,2.0408163265306123,0.34600625957841924,-7.810568427471679,0.4414535606929746,0.07339617111612595
-3.306122448979592,0.04309433936257001,2.204081632653061,0.3334463293765009,-7.745158673881113,0.42684312149168774,0.062171989688765805
-3.306122448979592,0.03677421055770269,2.36734693877551,0.3228858522409176,-7.686777506748678,0.4137710217891108,0.05305397120420441
-3.306122448979592,0.0316112167968845,2.5306122448979593,0.3139425684356486,-7.634344908873378,0.4020304977229017,0.04560534570933106
-3.306122448979592,0.02736527526372945,2.693877551020408,0.30631304113673014,-7.586986204381661,0.3914431426035571,0.03947974691554412
-3.306122448979592,0.023851832852827215,2.857142857142857,0.2997590494643239,-7.543987911501076,0.3818537907325661,0.03441092097288623
-3.306122448979592,0.020923780989851037,3.020408163265306,0.29408893464608976,-7.504763411940126,0.37313254359921993,0.03018663507070496
-3.306122448979592,0.01846814737615765,3.183673469387755,0.28915363674893213,-7.468826560638337,0.3651715971104613,0.026643904633989468
-3.306122448979592,0.016395973456818203,3.3469387755102042,0.2848309218727633,-7.435771864787072,0.35786786237286883,0.023654389596698522
-3.306122448979592,0.014648116952640455,3.510204081632653,0.2810209961368611,-7.405252540033576,0.35114365114896684,0.021132765685935695
-3.306122448979592,0.013125076704893157,3.673469387755102,0.27764849811538994,-7.376992328757007,0.3449559483511425,0.018935483073436732
-3.306122448979592,0.011828073348234991,3.836734693877551,0.2746211865143341,-7.350741224326486,0.33920853235727105,0.017064302762769934
-3.306122448979592,0.010709996287081802,4.0,0.27207494621974276,-7.3262025912718105,0.3338965704923596,0.015451258531312018
-3.061224489795918,0.013073736633525623,-4.0,0.24746709502451275,-30.78441007466846,0.2897704821799259,0.018861415007076054
-3.061224489795918,0.016340543628870607,-3.836734693877551,0.251796640998177,-29.827629265864847,0.2984623512436791,0.02357442125880116
-3.061224489795918,0.018118328682158458,-3.673469387755102,0.2557919388663528,-28.872474723932335,0.30594960634686563,0.026139222938946105
-3.061224489795918,0.01631763933016095,-3.510204081632653,0.2584428770653924,-27.919293060578198,0.3113149798187186,0.023541377340638103
-3.061224489795918,0.01667225372978476,-3.3469387755102042,0.26251136194474406,-26.968217193906526,0.31876429117791977,0.02405297777640314
-3.061224489795918,0.017090460363972326,-3.183673469387755,0.26706922088241414,-26.01955701201367,0.32681676163890483,0.024656322413612042
-3.061224489795918,0.017535013778650743,-3.020408163265306,0.27216901723772613,-25.07363414390821,0.3355019227627874,0.025297677420379472
-3.061224489795918,0.018063257911645758,-2.857142857142857,0.2779215663042501,-24.130827781839294,0.34493379447130434,0.02605977261143
-3.061224489795918,0.018679132534574316,-2.693877551020408,0.2844254890917523,-23.191587183787682,0.35519018625771465,0.026948291875738217
-3.061224489795918,0.01942323792607792,-2.5306122448979593,0.29181348014472885,-22.256447320047233,0.3663861163734162,0.02802180903395879
-3.061224489795918,0.020345776623627243,-2.36734693877551,0.3002406018129643,-21.326048405585507,0.37865154653428956,0.029352751037941438
-3.061224489795918,0.02152484244338182,-2.204081632653061,0.30989422095029145,-20.401160462485752,0.39214396016383274,0.031053783448983463
-3.061224489795918,0.023059566880387017,-2.0408163265306123,0.32099154032966853,-19.482714421822333,0.4070418174967554,0.03326792278338164
-3.061224489795918,0.025108166911496754,-1.8775510204081634,0.3337968007145222,-18.571842076004344,0.42356923209904035,0.03622342788902877
-3.061224489795918,0.02790304991635284,-1.7142857142857142,0.34862764442563965,-17.669928780175958,0.4420017669192894,0.04025559173999982
-3.061224489795918,0.03179587880503654,-1.5510204081632653,0.36587759790230656,-16.77868630693234,0.46269135979877835,0.04587175667273291
-3.061224489795918,0.037323247470862464,-1.3877551020408163,0.3860573837603125,-15.900261214067918,0.4861001111399357,0.053846064036084496
-3.061224489795918,0.0453222239515918,-1.2244897959183674,0.409884943747183,-15.037412201494798,0.5128531517594378,0.06538614773702056
-3.061224489795918,0.057092964462566176,-1.0612244897959184,0.4384501441086416,-14.193829995979835,0.5437744192560026,0.08236773669979414
-3.061224489795918,0.07458344486104651,-0.8979591836734694,0.47347100712385926,-13.374754210894542,0.5797915717943385,0.10760116603344816
-3.061224489795918,0.1002332986501353,-0.7346938775510204,0.517385050467748,-12.588159515194693,0.6212303940723941,0.14460608289449262
-3.061224489795918,0.13512965540028588,-0.5714285714285714,0.5719216146505542,-11.846689916259725,0.6652474057921332,0.1949508837230267
-3.061224489795918,0.1736861898719042,-0.40816326530612246,0.6320719464480147,-11.168920589149543,0.7007136786460083,0.2505762047990956
-3.061224489795918,0.2024839597903314,-0.24489795918367346,0.680056801567839,-10.573944161798405,0.736844417349883,0.2921226046490717
-3.061224489795918,0.21700965903662173,-0.08163265306122448,0.7009495251921958,-10.066899727057587,0.7464763897381405,0.3130787589171393
-3.061224489795918,0.22468901736680524,0.08163265306122448,0.699048258808804,-9.635131906609251,0.7410668032392923,0.32415773109730406
-3.061224489795918,0.22812878906400935,0.24489795918367346,0.6833949999790986,-9.262011524356504,0.726440629495792,0.3291202726666502
-3.061224489795918,0.2250822974203328,0.40816326530612246,0.6580131305061075,-8.936303064275418,0.7042944485293667,0.3247251142802088
-3.061224489795918,0.21390554516250293,0.5714285714285714,0.6244996882674343,-8.65196798065317,0.6764488370126016,0.30860046922459317
-3.061224489795918,0.1953125681841319,0.7346938775510204,0.585125909868741,-8.405362672467987,0.6451721907440818,0.2817764735425343
-3.061224489795918,0.17201122500669586,0.8979591836734694,0.5434058171573313,-8.19316354143765,0.612466234192132,0.24815974129439589
-3.061224489795918,0.14733840106703622,1.0612244897959184,0.5029460346964846,-8.011557678213398,0.5816656460086566,0.2125643805519224
-3.061224489795918,0.1239484883220281,1.2244897959183674,0.46624961863664416,-7.856343323619209,0.5540688464848884,0.17881986942787353
-3.061224489795918,0.10330541831235984,1.3877551020408163,0.4344131884748765,-7.723356491505428,0.5281910469735408,0.14903821469620127
-3.061224489795918,0.08586849825730347,1.5510204081632653,0.40749572832553554,-7.608822571311032,0.5045658034229034,0.12388205660439411
-3.061224489795918,0.07150154647157003,1.7142857142857142,0.38501758189838836,-7.509517907359437,0.4833146559976248,0.10315492651042613
-3.061224489795918,0.05980952717198185,1.8775510204081634,0.3663160442029524,-7.422784539988576,0.4643313930077062,0.08628690824893237
-3.061224489795918,0.050336359929625374,2.0408163265306123,0.350732289507606,-7.346470401311689,0.4474078642814963,0.07262001684687247
-3.061224489795918,0.04265728809148861,2.204081632653061,0.33768738868764864,-7.278845570655612,0.4323058718084761,0.061541457987362325
-3.061224489795918,0.03641112273209224,2.36734693877551,0.32670072896217517,-7.218520159287841,0.41879328071547545,0.05253014619878904
-3.061224489795918,0.031304640643113224,2.5306122448979593,0.31738436853827967,-7.164373584671346,0.4066593261088741,0.04516304981263053
-3.061224489795918,0.02710450290179045,2.693877551020408,0.3094290123076824,-7.115497203707045,0.3957198533211887,0.03910353192217331
-3.061224489795918,0.023626742968757997,2.857142857142857,0.30258801842448857,-7.071149144869799,0.3858157599704967,0.03408618491338533
-3.061224489795918,0.020728379026776045,3.020408163265306,0.29666568302192536,-7.030719162024706,0.37681029048035813,0.02990472962759627
-3.061224489795918,0.018319858481786078,3.183673469387755,0.2915134047006586,-6.9936976606002625,0.36860988692484165,0.02642996898146066
-3.061224489795918,0.016242930630340657,3.3469387755102042,0.2869850923965325,-6.959673614426606,0.3610609498191246,0.023433595469895874
-3.061224489795918,0.014500846697637515,3.510204081632653,0.2830100638627352,-6.928281382503539,0.3541488080979613,0.020920299619372695
-3.061224489795918,0.013007067688576734,3.673469387755102,0.2794740331331782,-6.899220280193465,0.3477460939152133,0.01876523205081604
-3.061224489795918,0.011724006183161828,3.836734693877551,0.27633243219233894,-6.872232786739933,0.3418061737949823,0.01691416557979908
-3.061224489795918,0.010604685536037772,4.0,0.27352913371728327,-6.847116195368605,0.33634753887478297,0.015299327233028404
-2.816326530612245,0.016975848531605164,-4.0,0.25079150672270395,-30.3054723405863,0.2969299550217451,0.024490972491428842
-2.816326530612245,0.017400434480681293,-3.836734693877551,0.25398127867842035,-29.34922735802451,0.3033000339336249,0.025103520534592416
-2.816326530612245,0.01772574431072038,-3.673469387755102,0.25744581201236205,-28.394723040384648,0.3099446949496662,0.02557284341314192
-2.816326530612245,0.01806938149513959,-3.510204081632653,0.2612890885558345,-27.44222027882139,0.317252075834966,0.026068607074968497
-2.816326530612245,0.01833030836250482,-3.3469387755102042,0.265516667902267,-26.49191023798127,0.32494165862616603,0.02644504497255129
-2.816326530612245,0.018921219601659933,-3.183673469387755,0.2703892103480709,-25.544096182237137,0.3334728234632417,0.027297549686886136
-2.816326530612245,0.019377287051022485,-3.020408163265306,0.27576400309240523,-24.599111303524413,0.3425596413530871,0.02795551593439205
-2.816326530612245,0.019970145474715206,-2.857142857142857,0.28186012049382436,-23.657350768524818,0.3524860125161136,0.028810829842202956
-2.816326530612245,0.020606456853703436,-2.693877551020408,0.28873887195240366,-22.719282985909324,0.36326402656530066,0.029728833113130015
-2.816326530612245,0.021358125932770644,-2.5306122448979593,0.2965595586408714,-21.78546680602908,0.37504507734216586,0.030813262365890104
-2.816326530612245,0.022269228597849855,-2.36734693877551,0.305488208247377,-20.85657240636914,0.38796776228636176,0.03212770566254042
-2.816326530612245,0.02342459408655939,-2.204081632653061,0.31573324016052845,-19.933407769502516,0.40221248994463377,0.03379454572351648
-2.816326530612245,0.024908385247705223,-2.0408163265306123,0.3275253636649378,-19.01695235963094,0.41796463668805234,0.0359352038734162
-2.816326530612245,0.02687214204677546,-1.8775510204081634,0.3411508280971908,-18.10840061986304,0.43546522836407847,0.03876830606894632
-2.816326530612245,0.029545683564319303,-1.7142857142857142,0.35695545202256707,-17.209219592310077,0.45501106751537274,0.042625411157918514
-2.816326530612245,0.03327393200226103,-1.5510204081632653,0.37536197975021884,-16.321228718605425,0.47696990505169484,0.0480041366905386
-2.816326530612245,0.03858766705509642,-1.3877551020408163,0.39691204116276435,-15.446718094914695,0.5018120472003698,0.055670235899861975
-2.816326530612245,0.046303433327675725,-1.2244897959183674,0.42234297234124807,-14.588639521812897,0.5301395141221322,0.06680173363797026
-2.816326530612245,0.05765345206787642,-1.0612244897959184,0.4527205117390922,-13.750942249005949,0.562674490369354,0.08317634938845497
-2.816326530612245,0.07436207384206006,-0.8979591836734694,0.4895877230858387,-12.939192021601187,0.600044337260947,0.10728179516215919
-2.816326530612245,0.0982585515678549,-0.7346938775510204,0.5347730348071326,-12.161671131099647,0.6418559435234069,0.1417571250718761
-2.816326530612245,0.1292871526650472,-0.5714285714285714,0.5885335411895618,-11.430894388963404,0.6840539562630598,0.18652193400051775
-2.816326530612245,0.1615159205803709,-0.40816326530612246,0.6443035824791888,-10.763801080983086,0.7155553687927227,0.2330182176459168
-2.816326530612245,0.18479411567318182,-0.24489795918367346,0.6864269078251419,-10.175852895158597,0.7513112458657365,0.26660155426716114
-2.816326530612245,0.19760689736758263,-0.08163265306122448,0.7043751902337243,-9.669764296094177,0.758736218834834,0.28508649087766536
-2.816326530612245,0.20589883337341797,0.08163265306122448,0.7023319337919072,-9.234318675907437,0.7530127936340243,0.29704922583265336
-2.816326530612245,0.2109463785311465,0.24489795918367346,0.6875283115478018,-8.855401355897273,0.7388052020286103,0.3043312942003711
-2.816326530612245,0.21024909903079236,0.40816326530612246,0.663299384305712,-8.523190797819842,0.7168125579023552,0.3033253325230967
-2.816326530612245,0.2019339447210946,0.5714285714285714,0.6310320130003515,-8.232184378959337,0.6888794367871316,0.2913291006362688
-2.816326530612245,0.18630391199254315,0.7346938775510204,0.5927400103852347,-7.978970918662454,0.6573036645150971,0.26877972992985555
-2.816326530612245,0.16563270758769555,0.8979591836734694,0.5516738027904675,-7.760417160688165,0.6240989441558762,0.23895748584578014
-2.816326530612245,0.1430023356084058,1.0612244897959184,0.5113449393510106,-7.572888176882758,0.5915462283100726,0.206308760417786
-2.816326530612245,0.12104534956246726,1.2244897959183674,0.474348983338379,-7.4123056290898015,0.5634106681271099,0.17463152553644212
