U,V,magnetization,charge_density,doublons
1.3043478260869565,1.9130434782608696,"0.1301322980374539, -0.008280189880316702, 0.2562957831244611, -0.008280190146531155, 0.13013229886493305","1.5572209613599797, 0.3499991072968539, 1.1855598636818183, 0.349999107831506, 1.557220959829844","0.5905495692840333, 0.04429221093682113, 0.28843059816893013, 0.04429221105289752, 0.5905495678569779"
1.3043478260869565,2.028985507246377,"0.12778356552110465, -0.007362174708256175, 0.2591572006074566, -0.007362183804474773, 0.12778359238416964","1.5806684336108439, 0.31494864755373064, 1.2087658718081349, 0.31494866259760657, 1.5806683844296838","0.6098950239214534, 0.03769954614066453, 0.30105167230619123, 0.037699550555641684, 0.6098949783395788"
1.3043478260869565,2.1449275362318843,"0.1257691871825512, -0.006563044430691847, 0.2615876447123777, -0.006563067177568813, 0.12576927971333168","1.6014419815100154, 0.28348416354829387, 1.230147837930104, 0.28348420661819695, 1.6014418103933874","0.627094192915184, 0.032050815689999, 0.31288292666143674, 0.03205082483199768, 0.6270940314738745"
1.3043478260869565,2.260869565217391,"0.12404454085083783, -0.0058635662120962925, 0.2636380405571013, -0.005863568043134232, 0.12404455284729193","1.61974885052535, 0.25543740358473543, 1.2496275102978665, 0.25543740838617884, 1.619748827205873","0.6423059714873506, 0.027251861139202506, 0.32384296334423807, 0.027251862033549314, 0.6423059494093034"
1.3043478260869565,2.3768115942028984,"0.12256751407178279, -0.005248385659956903, 0.26536190120039116, -0.005248362652608231, 0.12256733304039147","1.6358289147518137, 0.2305568341086985, 1.2672282125290548, 0.23055676962492766, 1.6358292689855085","0.6557168163460809, 0.02319857357444309, 0.33390368332767395, 0.023198563156999884, 0.6557171536908583"
1.3043478260869565,2.4927536231884058,"0.12130382228374131, -0.0047057563109323755, 0.26681045653095403, -0.004704909181668125, 0.12129638667790493","1.6499235978639986, 0.20855032994909212, 1.283039998113536, 0.2085479508869708, 1.6499381231864012","0.667514765218591, 0.019787541060024866, 0.3430761565070848, 0.019787139765206227, 0.6675286699668266"
1.3043478260869565,2.608695652173913,"0.12020974457959954, -0.0042244489238301985, 0.26802981269484344, -0.0042244147233433255, 0.12020930637273086","1.6622941873498507, 0.1891091344343279, 1.2971926116164805, 0.1891090269472102, 1.6622950396521319","0.6779093814414183, 0.01692144412339639, 0.35139833069739196, 0.016921433180251053, 0.6779102060166061"
1.3043478260869565,2.7246376811594204,"0.11925693374955543, -0.0037964847764621473, 0.2690600535442854, -0.003798961506240296, 0.11927845898886197","1.6731634583756367, 0.17193707458522434, 1.309834128762552, 0.17194255261230945, 1.6731227856642796","0.687077620059678, 0.014513886536029167, 0.35892436734889377, 0.01451473131613922, 0.6870382373313532"
1.3043478260869565,2.8405797101449277,"0.118446042535028, -0.0034186740631700213, 0.2699352146712304, -0.003419427491159699, 0.11845684434807185","1.682689462543737, 0.15676287744343806, 1.3211147038813429, 0.15676587662008465, 1.6826670795114","0.6951375011105863, 0.012490513639589878, 0.36571585939109524, 0.01249102360002598, 0.6951160869220533"
1.3043478260869565,2.9565217391304346,"0.11773867065129434, -0.0030814802883973452, 0.2706824058811861, -0.003081638709122564, 0.11774204246503983","1.6910788122241782, 0.14333399368521751, 1.3311804274113999, 0.14333471592485372, 1.6910720507543526","0.7022603224703807, 0.01078724250407732, 0.37183741827180916, 0.01078734318169585, 0.7022537624278584"
1.3043478260869565,3.072463768115942,"0.11712572679169309, -0.002781689689636338, 0.27132566433262617, -0.002780629976407989, 0.11711092854172539","1.6984763687562305, 0.13142408311904707, 1.3401723163374064, 0.13142114379663336, 1.6985060879906855","0.7085601269186735, 0.009349273813663161, 0.3773548704320601, 0.009349155561825345, 0.7085890629821041"
1.3043478260869565,3.1884057971014492,"0.11660953567207677, -0.002515211068129103, 0.2718814121837561, -0.002511844765385029, 0.11653610797768127","1.7049832817079629, 0.12084360344006168, 1.3482130814110445, 0.12082796637915916, 1.7051320670617733","0.714113718163155, 0.008133498045941545, 0.3823290858263673, 0.0081315056852256, 0.7142582615694679"
1.3043478260869565,3.3043478260869565,"0.11600445431291423, -0.0022717289251287798, 0.27236958599774097, -0.002277924525167327, 0.11617561313964064","1.7110601987714533, 0.11138628974137253, 1.3554184710109758, 0.11141533878375572, 1.7107197016924416","0.7193513839801284, 0.007097519009573551, 0.38681576408680374, 0.0071009496153997195, 0.7190185081575936"
1.3043478260869565,3.420289855072464,"0.11573155723618395, -0.0020638924558623803, 0.2727953624747764, -0.0020576224885295, 0.11559459523343169","1.7159520110255562, 0.10298611583571067, 1.3618740790023962, 0.10296584138580803, 1.7162219527505287","0.723519751213255, 0.006221643713639043, 0.39086381386138375, 0.0062190807855247564, 0.7237841569358995"
1.3043478260869565,3.536231884057971,"0.1143871232332388, -0.0018408032055583883, 0.2731730707885095, -0.0018962732603982624, 0.11617688244420843","1.7224598048042665, 0.09531278599166251, 1.367747114526285, 0.09550470958049158, 1.7189755850972945","0.7293581482079501, 0.005457324440032094, 0.39456321937251376, 0.005475109015583427, 0.7259322758707009"
1.3043478260869565,3.652173913043478,"0.11030493517870443, -0.0015523959598865746, 0.2735598726119336, -0.0018121069276336998, 0.11949969509688202","1.7342369631187005, 0.08785352695750817, 1.3729945788160682, 0.0893632928169955, 1.7155516382907279","0.740410624996539, 0.004749926759864163, 0.3978589223988376, 0.004892499986023572, 0.7221168237806526"
1.3043478260869565,3.7681159420289854,"0.11330247806596178, -0.001519018440420801, 0.27381570154276536, -0.001586417251283792, 0.11598725608297744","1.7312447013084529, 0.08243206439804156, 1.377689511130826, 0.08270271740730488, 1.7259310057553752","0.7370664134420504, 0.004263168096455716, 0.4008731836844188, 0.004289054754574365, 0.7318401880348515"
1.3043478260869565,3.8840579710144927,"0.11205567007518907, -0.0013562800960655978, 0.2740625312830144, -0.0014370928883306183, 0.1166751716261929","1.7365941158732179, 0.07677727647419819, 1.3819838998149385, 0.07734786689701986, 1.7272968409406277","0.7419425140596272, 0.003777576633809046, 0.4036321539655254, 0.0038249716782818312, 0.7328037631226101"
1.3043478260869565,4.0,"0.11390255798832155, -0.001281057095296554, 0.2743319047874453, -0.0012895996347670365, 0.1143361939542964","1.7355083137494036, 0.07197328637123404, 1.3858624929916585, 0.07201906603196229, 1.7346368408557398","0.7405118036955612, 0.003371887309684001, 0.406095431468025, 0.003374898723968182, 0.739653736490988"
1.4782608695652173,-4.0,"0.030628595042565127, 0.22685442501331943, 0.011329717886500779, 0.17706790324235994, 0.05411935881525471","0.15140668282763456, 1.2893314087795755, 1.8966220453776534, 1.4386993645688735, 0.2239404984462628","0.002812363634425165, 0.3584336161932318, 0.8977650224159975, 0.4735110249088934, 0.00534074579609468"
1.4782608695652173,-3.8840579710144927,"0.04570887837913842, 0.20063228207865752, 0.011477643588959141, 0.19207861731090467, 0.050102578642340204","0.19672971908104386, 1.341399521581633, 1.8843225856194405, 1.367297638113935, 0.21025053560394671","0.004511903564761241, 0.4017400530468138, 0.885611486456177, 0.4215999550139564, 0.005001030444971632"
1.4782608695652173,-3.7681159420289854,"0.0479297332353021, 0.1981086815541665, 0.012224408153186483, 0.18878307378577647, 0.05295410327156852","0.20718820790031786, 1.3342619682079973, 1.8736924639958792, 1.3623254859753855, 0.22253187392041907","0.004917860611306188, 0.39592497427460605, 0.8752367309718907, 0.41736189858818973, 0.005490231370819441"
1.4782608695652173,-3.652173913043478,"0.052923232104320844, 0.19086681847284673, 0.013060891763665206, 0.189495979171667, 0.05365307848750052","0.22580335672629398, 1.3398273743049711, 1.861843751302055, 1.3441950164006906, 0.2283305012659894","0.005666731673343701, 0.39979030915018193, 0.8636842276713071, 0.403097924716354, 0.0057633498202903635"
1.4782608695652173,-3.536231884057971,"0.0575850931232386, 0.18408704954346167, 0.014281725406788681, 0.1895372268522652, 0.05450890507424589","0.24470743634359238, 1.3437456819544389, 1.8488934527040404, 1.3275205315375773, 0.23513289746035038","0.006460791376380381, 0.40203872672977103, 0.8510929037412449, 0.3896975585264876, 0.006084325865471879"
1.4782608695652173,-3.420289855072464,"0.06007069195666528, 0.18127332247497624, 0.01573577540631127, 0.18502752947432582, 0.057892680687721736","0.2571996295994901, 1.334752052469458, 1.8345431681956037, 1.3234850830005236, 0.2500200667349267","0.007060756938982547, 0.39431299453307084, 0.8371986060218113, 0.38575486146593113, 0.00675856608376849"
1.4782608695652173,-3.3043478260869565,"0.06060326864283926, 0.18172808177534244, 0.017513587915167994, 0.17638601639264617, 0.06376904527400384","0.26296284210771315, 1.3148398963845565, 1.8189976348268027, 1.330188454100448, 0.27301117258047986","0.007406000959814302, 0.3780495679107564, 0.8221919455348135, 0.38981800528838834, 0.007828134757913063"
1.4782608695652173,-3.1884057971014492,"0.07855532952099442, 0.15235917670608518, 0.02002800178961467, 0.1973054313677555, 0.05175206061555038","0.3256851850605307, 1.3773468233579105, 1.8027098840670153, 1.2537403971436327, 0.24051771037091269","0.010231039710909108, 0.4245520054103136, 0.8064571707958211, 0.3305553654191905, 0.006575354863382328"
1.4782608695652173,-3.072463768115942,"0.0694093876817712, 0.16917300126838042, 0.022522179008792387, 0.1700528253797962, 0.06884260666125991","0.3011221365479797, 1.3098958218949865, 1.7823631295267874, 1.307384651973675, 0.29923426005657217","0.009353740437661765, 0.3718643419778881, 0.7870373674110939, 0.36994938721903503, 0.009258945045414465"
1.4782608695652173,-2.9565217391304346,"0.07291930960867027, 0.164116936514843, 0.026042142950328362, 0.16380681654737614, 0.07311479437878238","0.3177064229168157, 1.3009556123850308, 1.761149314731332, 1.301811033543261, 0.3183776164235603","0.010294099535535317, 0.36365809379388564, 0.7668358317119793, 0.3643186630824062, 0.010328385952052892"
1.4782608695652173,-2.8405797101449277,"0.07710008926380216, 0.15773122748210391, 0.030440552396175824, 0.1574219287100821, 0.07730620214783612","0.33697499423134897, 1.2934068434421115, 1.737679133552151, 1.2942668066623186, 0.337672222112069","0.011423065100758795, 0.35645066237258644, 0.7446249227380457, 0.3571150912563935, 0.01145923118196689"
1.4782608695652173,-2.7246376811594204,"0.08178679673913346, 0.15026755279610687, 0.03588453210575021, 0.15028589455686484, 0.08177522380214466","0.3582485271197605, 1.285964301424666, 1.7116714896152496, 1.2859128927921892, 0.35820278904813635","0.012710058530702421, 0.34933068548531576, 0.7201797207311759, 0.34929041375563474, 0.012707305213804518"
1.4782608695652173,-2.608695652173913,"0.08686821839756063, 0.14184222337336727, 0.0425547790266555, 0.1419201261595287, 0.08681465304288791","0.38106570929296835, 1.2777038902739808, 1.6828634377652398, 1.277494577807102, 0.38087238486071023","0.014135546826478778, 0.3416448734357308, 0.6933092809277694, 0.34148064463921485, 0.014123484487182949"
1.4782608695652173,-2.4927536231884058,"0.09245400594287292, 0.13225678976386207, 0.05059740402893742, 0.13218689312946968, 0.09250490713485782","0.4056905045987455, 1.2686214897792243, 1.6510039823674787, 1.268812974767581, 0.40587104848697053","0.015714240479687034, 0.3334580469830805, 0.6638445992112283, 0.3336076319310762, 0.015726104581913876"
1.4782608695652173,-2.3768115942028984,"0.09877243175412265, 0.12115265283362936, 0.06014084873827119, 0.12119668278276113, 0.09873738389121564","0.4329029314807036, 1.2592694497620571, 1.6158996740300893, 1.2591499508492667, 0.43277799387788357","0.01750300875092338, 0.3252771058879439, 0.6316801736801589, 0.32518357337288967, 0.017493724772919217"
1.4782608695652173,-2.260869565217391,"0.10574745847321639, 0.10866890681130603, 0.07116711696382372, 0.10866957480998457, 0.10574694294166921","0.4622389672752114, 1.2489904204365128, 1.5775449334337053, 1.2489886437140263, 0.46223703514054215","0.019485001663812538, 0.31666139260100057, 0.596899110269601, 0.3166599783432357, 0.019484841204323027"
1.4782608695652173,-2.1449275362318843,"0.11345079309100235, 0.09477609489036337, 0.08354620993479839, 0.09477623282018849, 0.11345066926364747","0.49387514310045455, 1.2380315682412597, 1.5361874221931209, 1.2380311976698866, 0.49387466879528","0.02169798242404893, 0.30786452048899915, 0.559819112374011, 0.30786422556395465, 0.021697934079285833"
1.4782608695652173,-2.028985507246377,"0.1217968688110554, 0.07972368638465144, 0.09695873002016203, 0.07972737202634389, 0.12179334275778746","0.527432127210065, 1.2263743550104635, 1.492408538796158, 1.226365590079788, 0.5274193889035264","0.024158427377030278, 0.29891411095368897, 0.5210604558526492, 0.29890724459411266, 0.024157143871468507"
1.4782608695652173,-1.9130434782608696,"0.1306181894620009, 0.06392317313998103, 0.11091727697406906, 0.06392324216746387, 0.13061811825648484","0.5623122297599417, 1.214120200697265, 1.447135513452886, 1.2141200529560905, 0.5623120031338155","0.026884184253713653, 0.2899080832531875, 0.48154472876456045, 0.28990796849785316, 0.026884159108988417"
1.4782608695652173,-1.7971014492753623,"0.1396751829125708, 0.047912641176066084, 0.12482433290755596, 0.04791252689981229, 0.13967531610399467","0.59775031799706, 1.2014699646684635, 1.4015587924287667, 1.2014701914184833, 0.5977507334872274","0.02989600776317011, 0.2809988705527416, 0.44240519916707355, 0.28099904196906256, 0.029896057724957834"
1.4782608695652173,-1.681159420289855,"0.14867891333100905, 0.03228505034158097, 0.13807207517288228, 0.03228505768403306, 0.14867890347049462","0.6328862279747844, 1.1886443683698706, 1.3569388468567292, 1.1886443564893994, 0.6328862003092147","0.033213606403847094, 0.2723383846664147, 0.4048050047058133, 0.2723383759227863, 0.03321360277526986"
1.4782608695652173,-1.565217391304348,"0.15734657303362132, 0.017579156627669623, 0.1501485415266321, 0.01757915779199337, 0.15734657102008381","0.6669424368071136, 1.1758599818870257, 1.3143951693977676, 1.1758599804529823, 0.6669424314551116","0.036860114981057866, 0.2640692028196284, 0.36974534545689697, 0.2640692017986691, 0.03686011421890512"
1.4782608695652173,-1.4492753623188406,"0.1654443631455843, 0.004200504469034361, 0.16071026497584479, 0.004200504616055201, 0.16544436279348124","0.699344918557558, 1.163284513191003, 1.2747411373242183, 1.1632845130903084, 0.6993449178369125","0.04086435305576055, 0.25629945119419684, 0.33792371608155003, 0.25629945113331076, 0.04086435294697512"
1.4782608695652173,-1.3333333333333333,"0.17281049245458882, -0.0076115188358346075, 0.1696020527948185, -0.007611518819132523, 0.1728104924055599","0.7297781976271367, 1.1510122718400777, 1.2384190611232824, 1.1510122718452576, 0.7297781975642479","0.04526300472643699, 0.24909037467322215, 0.30968689143232525, 0.24909037467694045, 0.04526300471732411"
1.4782608695652173,-1.2173913043478262,"0.17935607790981553, -0.017771964887422886, 0.1768317739361251, -0.017771964894606807, 0.17935607793608915","0.7581733292330379, 1.1390608436435072, 1.2055316542335444, 1.1390608436382816, 0.7581733292516292","0.05010226605420972, 0.24245655619732298, 0.2850702479513507, 0.2424565561936283, 0.05010226605673756"
1.4782608695652173,-1.1014492753623188,"0.18505081800007567, -0.026312130505031672, 0.18252262501808633, -0.026312130503220454, 0.1850508179900902","0.7846535917506959, 1.1273816223105235, 1.17592957188038, 1.1273816223121134, 0.7846535917462877","0.05543877836900555, 0.23637419465670334, 0.26388404689953127, 0.2363741946576626, 0.055438778368554244"
1.4782608695652173,-0.9855072463768116,"0.1899032151921065, -0.03333523925986598, 0.1868640481349129, -0.033335239259860816, 0.18990321519270736","0.8094685667688524, 1.115875549196503, 1.1493117680691953, 1.1158755491963817, 0.8094685667690678","0.06134010158753325, 0.2307922475995914, 0.2458069351041065, 0.23079224759951802, 0.06134010158754415"
1.4782608695652173,-0.8695652173913043,"0.19394232763314156, -0.0389788771888665, 0.1900730991126639, -0.03897887718811488, 0.1939423276311758","0.8329368172066716, 1.1044075449691315, 1.1253112756492065, 1.1044075449697086, 0.8329368172052809","0.0678849861219514, 0.22564253383062244, 0.23046277506816223, 0.22564253383096208, 0.06788498612178502"
1.4782608695652173,-0.7536231884057971,"0.19720414583937074, -0.043388762530129465, 0.19236923338180117, -0.04338876252999729, 0.19720414583895496","0.8554049484760526, 1.092816626136244, 1.1035568507756826, 1.0928166261362038, 0.8554049484758168","0.07516359255506959, 0.22084702256414498, 0.21747342541817105, 0.2208470225641309, 0.07516359255501395"
1.4782608695652173,-0.6376811594202898,"0.19972294267762572, -0.046703216236657075, 0.19396054711808353, -0.04670321623665502, 0.19972294267760277","0.8772226266951286, 1.080921292617454, 1.0837121613748366, 1.0809212926174538, 0.8772226266951281","0.08327766646112213, 0.21632211312923905, 0.20648999890357447, 0.21632211312923888, 0.0832776664611245"
1.4782608695652173,-0.5217391304347826,"0.2015266947398624, -0.049045686647068376, 0.19503798381444593, -0.04904568664706979, 0.20152669473982948","0.8987296751495879, 1.0685210504990175, 1.0654985487027906, 1.06852105049902, 0.8987296751495838","0.09234055362703289, 0.21198047799029998, 0.19720865390911785, 0.21198047799029932, 0.09234055362703647"
1.4782608695652173,-0.4057971014492754,"0.20263542547705596, -0.05052257160538548, 0.19577429225676524, -0.05052257160541046, 0.20263542547697472","0.9202508860472918, 1.0553953179988458, 1.0487075919077309, 1.055395317998852, 0.9202508860472781","0.10247684486245003, 0.20773125190544434, 0.1893768543299232, 0.20773125190544037, 0.10247684486246157"
1.4782608695652173,-0.2898550724637681,"0.20306152341922945, -0.05122420882007106, 0.19632537080173632, -0.05122420882005557, 0.20306152341916062","0.9420949275611599, 1.041300956339689, 1.0332082321983003, 1.0413009563396942, 0.9420949275611552","0.11382135822463312, 0.20347930663833488, 0.18279456563575902, 0.20347930663833863, 0.11382135822464592"
1.4782608695652173,-0.17391304347826086,"0.2028114003959779, -0.05122762318752627, 0.1968324455831133, -0.05122762318752902, 0.20281140039596368","0.964554688042996, 1.0259695978793972, 1.0189514281552148, 1.0259695978793975, 0.9645546880429945","0.12651709017416393, 0.19912425246882512, 0.1773132625751297, 0.19912425246882426, 0.1265170901741666"
1.4782608695652173,-0.057971014492753624,"0.20188812061577402, -0.05060017783759255, 0.19742411444363137, -0.05060017783759274, 0.20188812061577985","0.9879071758521429, 1.009105964462187, 1.0059737193713405, 1.0091059644621863, 0.987907175852142","0.14071169573872597, 0.19455974582357616, 0.17283433512165186, 0.19455974582357613, 0.14071169573872466"
1.4782608695652173,0.057971014492753624,"0.20029480249269097, -0.04940362533849485, 0.19821764569160508, -0.049403625338497015, 0.20029480249269568","1.0124116088879256, 0.9903885215320829, 0.9943997391599833, 0.9903885215320826, 1.0124116088879254","0.1565520031423472, 0.18967367909615485, 0.16930753287363282, 0.18967367909615468, 0.1565520031423463"
1.4782608695652173,0.17391304347826086,"0.19803866438668905, -0.047698223140268003, 0.1993191175071911, -0.04769822314024835, 0.1980386643866361","1.038304644938411, 0.9694740721657255, 0.9844425657917268, 0.9694740721657228, 1.0383046449384152","0.17417605616408266, 0.18434986735152123, 0.16672939165202874, 0.18434986735151646, 0.174176056164096"
1.4782608695652173,0.2898550724637681,"0.19513555791477066, -0.04554660693287749, 0.20082209803615378, -0.045546606932913986, 0.19513555791486717","1.065791932235927, 0.9460081749821259, 0.9763997855638997, 0.9460081749821385, 1.0657919322359104","0.19370224865638058, 0.1784718825140863, 0.1651410407358559, 0.17847188251408944, 0.19370224865634839"
1.4782608695652173,0.4057971014492754,"0.19161471668221614, -0.043017053933068594, 0.20280467450170142, -0.04301705393307079, 0.19161471668222155","1.095035427887129, 0.9196434111527466, 0.9706423219202488, 0.9196434111527478, 1.095035427887127","0.21521532744153066, 0.17192964644360534, 0.16462434338961054, 0.17192964644360587, 0.2152153274415282"
1.4782608695652173,0.5217391304347826,"0.18752326072296185, -0.04018566903123677, 0.20532481661653973, -0.04018566903124421, 0.18752326072297948","1.1261363848018586, 0.8900672700482811, 0.9675926902997226, 0.8900672700482867, 1.126136384801851","0.23874946348346146, 0.16462917911743244, 0.1652949980576994, 0.16462917911743488, 0.2387494634834524"
1.4782608695652173,0.6376811594202898,"0.18292977332140942, -0.03713695958128871, 0.20841437251977485, -0.03713695958127783, 0.1829297733213825","1.1591147007984355, 0.857040411132354, 0.9676897761384172, 0.8570404111323433, 1.1591147007984508","0.26426930007874616, 0.15650539018160262, 0.16729113137786364, 0.15650539018159912, 0.2642693000787639"
1.4782608695652173,0.7536231884057971,"0.17792607402737698, -0.0339623149099334, 0.21207248176512167, -0.03396231490992696, 0.17792607402736194","1.1938865853849516, 0.8204439033524822, 0.9713390225251294, 0.8204439033524741, 1.193886585384963","0.29165092144211535, 0.14753691297235633, 0.17075624085152197, 0.1475369129723538, 0.2916509214421271"
1.4782608695652173,0.8695652173913043,"0.1726262526706781, -0.030756157474313428, 0.21625980960725993, -0.03075615747432059, 0.17262625267069623","1.2302442271416427, 0.7803305439405143, 0.9788504578356946, 0.780330543940526, 1.2302442271416256","0.3206659773657193, 0.1377607411730205, 0.1758163253842961, 0.13776074117302398, 0.3206659773657019"
1.4782608695652173,0.9855072463768116,"0.16716222933266367, -0.027610020032108107, 0.22089558139898982, -0.027610020032038524, 0.16716222933249314","1.2678430153655225, 0.7369709124490686, 0.9903721443707358, 0.7369709124489492, 1.2678430153657236","0.35097345008955, 0.12728311908175832, 0.18255280795299475, 0.12728311908171766, 0.3509734500897422"
1.4782608695652173,1.1014492753623188,"0.16167566368668865, -0.024605454337179145, 0.22585958130083314, -0.024605454337291444, 0.16167566368694888","1.3062030519391434, 0.6908808759488217, 1.0058321442242153, 0.6908808759490307, 1.30620305193879","0.38212411638948346, 0.11628237162805775, 0.19097520390418654, 0.11628237162811808, 0.3821241163891539"
1.4782608695652173,1.2173913043478262,"0.15630693899260023, -0.02180727020845441, 0.23100066243167197, -0.021807270208484386, 0.1563069389926669","1.3447308986662772, 0.6428163974330441, 1.0249054078014002, 0.6428163974331, 1.3447308986661801","0.4135817325424155, 0.10499997064172417, 0.2009996495520095, 0.10499997064174103, 0.4135817325423263"
1.4782608695652173,1.3333333333333333,"0.15118296928844505, -0.019258816536754625, 0.23615169449831983, -0.0192588165356766, 0.15118296928566677","1.382763636872847, 0.5937263846186511, 1.0470199570146694, 0.5937263846164254, 1.38276363687741","0.4447616588950099, 0.09371869005921321, 0.21244008163572617, 0.09371869005854751, 0.44476165889918373"
1.4782608695652173,1.4492753623188406,"0.1464062900068408, -0.016980597744391313, 0.24114861547305422, -0.01698059774582794, 0.14640629001032457","1.419630623992301, 0.5446655077331937, 1.0714077365520134, 0.5446655077361562, 1.4196306239863388","0.4750824069863897, 0.0827308110634393, 0.22501684771035405, 0.08273081106417644, 0.4750824069809507"
1.4782608695652173,1.565217391304348,"0.14204783460743553, -0.01497251891632588, 0.245849368628787, -0.0149725189108105, 0.1420478345909142","1.4547212696599805, 0.49668285291530867, 1.0971917548319916, 0.4966828529030754, 1.454721269689645","0.5040203942222578, 0.07230331636724086, 0.23838279852965677, 0.0723033163639293, 0.5040203942495058"
1.4782608695652173,1.681159420289855,"0.13814482261795957, -0.013218893331004067, 0.25014814147537817, -0.013218893310263685, 0.13814482254792987","1.4875435440586502, 0.45071206307652073, 1.1234887856486369, 0.4507120630289081, 1.487543544187282","0.5311558758041142, 0.06264863211421035, 0.2521612504262576, 0.06264863210366928, 0.5311558759230474"
1.4782608695652173,1.7971014492753623,"0.13470365822477798, -0.0116945989048097, 0.2539818808034268, -0.011694599178211446, 0.1347036590548164","1.5177603483384674, 0.40748839055600544, 1.1495025231952378, 0.4074883910973728, 1.5177603468129164","0.5562003576125552, 0.053907563931080926, 0.2659864392464777, 0.05390756405388859, 0.556200356196117"
1.4782608695652173,1.9130434782608696,"0.1317063823854568, -0.010370760741818738, 0.25732875742356687, -0.010370760485549094, 0.13170638141834434","1.5451983616880858, 0.3675077239138206, 1.1745878275591815, 0.3675077233489731, 1.5451983634899398","0.5790018426964485, 0.046146590338308216, 0.27953715040673055, 0.046146590226021626, 0.5790018443792808"
1.4782608695652173,2.028985507246377,"0.12911858922829988, -0.009218922997469639, 0.26020066708819367, -0.009218923170931634, 0.12911858985190755","1.569832602468901, 0.33102804538710096, 1.1982787050983341, 0.33102804570848854, 1.5698326013371764","0.599530951300163, 0.03936706176009378, 0.29255772571761257, 0.039367061825627665, 0.5995309502396735"
1.4782608695652173,2.1449275362318843,"0.12689696850414017, -0.008213452193076912, 0.2626329466243753, -0.008213459924625383, 0.12689699698918694","1.5917555337508884, 0.2981023288504312, 1.2202843134285668, 0.29810234261590485, 1.5917554813542094","0.6178551264231137, 0.033521225158278295, 0.30486540004398316, 0.03352122969761734, 0.6178550766887921"
1.4782608695652173,2.260869565217391,"0.12499540053010344, -0.007332483665034473, 0.2646741741899643, -0.007332480484440421, 0.12499538942940763","1.6111406072377967, 0.268627459008648, 1.2404638522216602, 0.26862745453367864, 1.6111406269982194","0.6341087589717394, 0.02852989096372364, 0.31634660667105835, 0.028529889654736313, 0.6341087777259442"
1.4782608695652173,2.3768115942028984,"0.12336902522328863, -0.0065578784794287845, 0.2663778402347208, -0.006557851894052259, 0.1233688649154715","1.6282083786681165, 0.24239542371721745, 1.2587921538406857, 0.242395365521215, 1.6282086782527647","0.6484656601624724, 0.02429801268346588, 0.32694652739767, 0.024298001597147716, 0.6484659458647685"
1.4782608695652173,2.4927536231884058,"0.12197618214981171, -0.005874662260677482, 0.2677965313356928, -0.00587477088288136, 0.12197671965805446","1.6431999523817717, 0.21913797697637638, 1.275324955949687, 0.21913813011031197, 1.6431989845818544","0.6611176371840062, 0.02072649857581317, 0.3366559302076334, 0.020726531595407154, 0.6611167106064537"
1.4782608695652173,2.608695652173913,"0.12078235512880753, -0.005270858249777674, 0.26897839353032194, -0.005270556227052581, 0.1207806658177007","1.6563522150391359, 0.198562515366136, 1.290168061965461, 0.19856204079022696, 1.6563551668390404","0.6722535932913267, 0.017720317544532006, 0.3454977156385301, 0.017720205855453506, 0.6722564490030366"
1.4782608695652173,2.7246376811594204,"0.11974823884753028, -0.004735388667788991, 0.26996590156500144, -0.0047363613954022055, 0.11975760965065924","1.6679079056938397, 0.18037099573603932, 1.3034577957711106, 0.1803732787184568, 1.6678900240805534","0.6820710850712162, 0.015191735882420954, 0.3535174395596651, 0.015192195645408031, 0.6820537474306969"
1.4782608695652173,2.8405797101449277,"0.11885747321952422, -0.004260512271433696, 0.27079422138996023, -0.00426168555852801, 0.11887050322047782","1.6780562410143114, 0.1642870038608663, 1.3153353258028317, 0.16429020450436366, 1.6780312248176292","0.6907196817347964, 0.013065287402322105, 0.36077013272940495, 0.013065754977283284, 0.6906954301226125"
1.4782608695652173,2.9565217391304346,"0.11808501970144958, -0.0038390436261892813, 0.27149359545130086, -0.0038402377245468425, 0.11810066619798565","1.6869894760404058, 0.1500493183982893, 1.3259491975267448, 0.1500528070724068, 1.6869592009621532","0.6983562921428256, 0.011274066268964099, 0.36732001898374755, 0.011274562291879715, 0.6983268494030165"
1.4782608695652173,3.072463768115942,"0.11703831497924466, -0.003447215998154049, 0.2720988840954018, -0.003480899972556864, 0.11779091689606458","1.6955556441624058, 0.1373710377842012, 1.3354644652746508, 0.13749068612485085, 1.6941181666538907","0.705790585038117, 0.009760585095093408, 0.37324265607419477, 0.009770558976194521, 0.7043818817612664"
1.4782608695652173,3.1884057971014492,"0.11668722881356786, -0.00312441936515526, 0.27259771759658896, -0.0031388856327967084, 0.1169783585877952","1.7020952145954302, 0.12619703067550558, 1.3439286849251597, 0.12623952411947334, 1.7015395456844327","0.7113580659060339, 0.008482951340519872, 0.37856622859264716, 0.008487063227146088, 0.710812729277486"
1.4782608695652173,3.3043478260869565,"0.11632836374741967, -0.002834478510461296, 0.2730356762935462, -0.0028331661221153402, 0.11630360459161077","1.7079852994300317, 0.1162296705667186, 1.3515255383248193, 0.11622516871880659, 1.708034322959624","0.7163992203724414, 0.007399254277147039, 0.3833748898925608, 0.007398731651712238, 0.716447095564695"
1.4782608695652173,3.420289855072464,"0.11571331813279229, -0.002563124404957498, 0.2734207979483577, -0.002574621186942957, 0.11600362951075055","1.713782972467512, 0.10729370864267691, 1.358373059463778, 0.10731521506099723, 1.7132350443650357","0.7214480753317535, 0.006473379137293326, 0.3877361801185263, 0.006475839974816469, 0.7209074724511773"
