U,E_p,V,S,E_GS,Coh,E_p_bits
-2.810126582278481,0.34145444644978795,0.45569620253164556,0.6096213259026277,-11.371567126114062,0.549449866912182,0.4926146365825952
-2.810126582278481,0.3497411192468842,0.5569620253164557,0.589922780725905,-11.236651499494132,0.5269445521286589,0.504569778332435
-2.810126582278481,0.35704243867179475,0.6582278481012658,0.5717519949635208,-11.117308414297728,0.5052527812500411,0.5151033556587001
-2.810126582278481,0.36347950745256163,0.759493670886076,0.5551930098315824,-11.010742818177965,0.4848195038839488,0.524390082866574
-2.810126582278481,0.3691767762667557,0.8607594936708861,0.5401780197430437,-10.914770059650154,0.46597928369502895,0.5326095043314227
-2.810126582278481,0.3742484946950029,0.9620253164556962,0.5265773798773205,-10.827675994641742,0.44892311138493,0.5399264473566401
-2.810126582278481,0.3787934991364681,1.0632911392405062,0.5142441441449052,-10.74810483117754,0.4330273628229897,0.5464835027251604
-2.810126582278481,0.38289460582128365,1.1645569620253164,0.5030346991069076,-10.67497347248352,0.41823466148431554,0.5524001490015005
-2.810126582278481,0.3866200731152789,1.2658227848101267,0.4928173617438105,-10.60740738662917,0.4044672386359108,0.557774862191541
-2.810126582278481,0.3900257490456731,1.3670886075949367,0.48347512127348197,-10.544692860611589,0.3916410516216487,0.562688213967196
-2.810126582278481,0.39315724773855765,1.4683544303797469,0.4749056579081743,-10.486241382050453,0.37967319270734773,0.5672060116019706
-2.810126582278481,0.39605188952365866,1.5696202531645569,0.46702019833998304,-10.431562905948452,0.36848553208596546,0.5713820969504853
-2.810126582278481,0.39874032931710657,1.6708860759493671,0.45974196844335785,-10.380245624043019,0.35800627837799187,0.5752606957082214
-2.810126582278481,0.40124788119655674,1.7721518987341771,0.4530046009036866,-10.33194051209917,0.34817041221077716,0.5788783283694765
-2.810126582278481,0.4035955781068714,1.8734177215189873,0.4467506542907671,-10.286349411742627,0.33891953237772815,0.5822653390594983
-2.810126582278481,0.4058010126418794,1.9746835443037976,0.44093030110577547,-10.243215748700655,0.3302014169747721,0.5854471085261594
-2.810126582278481,0.40787900192772364,2.0759493670886076,0.4355001951524422,-10.202317235295185,0.32196946690287304,0.588445013363867
-2.810126582278481,0.40984211328002873,2.1772151898734178,0.430422507453764,-10.163460080243635,0.31418212229770026,0.5912771843765503
-2.810126582278481,0.41170108072295086,2.278481012658228,0.42566411199334864,-10.126474354093386,0.30680229888342986,0.5939591074876285
-2.810126582278481,0.4134651355639378,2.3797468354430378,0.42119590006982577,-10.091210248721708,0.2997968665997655,0.5965041006585761
-2.810126582278481,0.41514227050617736,2.481012658227848,0.4169922042361545,-10.057535034621973,0.293136179370124,0.5989236949226466
-2.810126582278481,0.4167394511660305,2.5822784810126582,0.4130303137226674,-10.02533056738636,0.28679365724897177,0.6012279395400211
-2.810126582278481,0.41826278592366783,2.6835443037974684,0.4092900658676884,-9.994491229924591,0.2807454188374385,0.6034256470404777
-2.810126582278481,0.41971766413825806,2.7848101265822787,0.4057535019503186,-9.964922223044033,0.27496995920147665,0.6055245926257644
-2.810126582278481,0.4211088681942292,2.8860759493670884,0.40240457553869086,-9.936538136578534,0.2694478691729121,0.607531675818179
-2.810126582278481,0.4224406635985565,2.9873417721518987,0.39922890391635596,-9.909261748003752,0.2641615907585477,0.6094530504434807
-2.810126582278481,0.4237168774408646,3.088607594936709,0.3962135597113019,-9.883023006724661,0.25909520400733754,0.6112942378248927
-2.810126582278481,0.42494095747314065,3.189873417721519,0.3933468887181189,-9.857758170849486,0.25423424155604046,0.6130602120171078
-2.810126582278481,0.42611602494595946,3.2911392405063293,0.39061835662118966,-9.833409069927503,0.24956552675934351,0.6147554760328537
-2.810126582278481,0.42724491772967754,3.392405063291139,0.388018416639125,-9.809922472323365,0.2450770325054336,0.6163841240536194
-2.810126582278481,0.4283302281492358,3.4936708860759493,0.38553839642371757,-9.787249539972159,0.24075775759855597,0.61794989601374
-2.810126582278481,0.4293743238432479,3.5949367088607596,0.3831703925251833,-9.765345356466927,0.2365976185874683,0.6194562076937058
-2.810126582278481,0.430379388661295,3.6962025316455698,0.380907195658255,-9.744168516989793,0.232587354893007,0.6209062097224738
-2.810126582278481,0.4313474452178494,3.7974683544303796,0.3787422166518342,-9.723680770625297,0.22871844485058362,0.6223028201159151
-2.810126582278481,0.43228034511210733,3.8987341772151898,0.3766694006141924,-9.703846707242008,0.2249830326676203,0.6236487101670072
-2.810126582278481,0.43317981928349836,4.0,0.37468319501205044,-9.684633482442988,0.22137386268483267,0.62494637709348
-2.6582278481012658,0.03295724760186891,-4.0,0.06864905763021885,-40.57298305859751,0.1190197802376562,0.04754725767656609
-2.6582278481012658,0.023760017826721658,-3.8987341772151898,0.06625996803065376,-39.77204476406407,0.11944386789431022,0.034278459890044743
-2.6582278481012658,0.020994156106617368,-3.7974683544303796,0.06697251351990974,-38.97171730369913,0.12372744149683262,0.030288164902665837
-2.6582278481012658,0.059916622747504755,-3.6962025316455698,0.08731859745275512,-38.171652226916805,0.1263297888514544,0.08644141450464016
-2.6582278481012658,0.08561639707998525,-3.5949367088607596,0.1039208662910398,-37.37191069418569,0.12877821300496414,0.1235183514860747
-2.6582278481012658,0.030001404384944363,-3.4936708860759493,0.07645220466362268,-36.572143412487684,0.12904472625856137,0.043282877325864
-2.6582278481012658,0.1266040908423196,-3.392405063291139,0.13458147957431288,-35.77355331101065,0.13367001572392903,0.18265109401447033
-2.6582278481012658,0.0015598266776855052,-3.2911392405063293,0.07069921600931257,-34.97461265106707,0.1370101583417261,0.0022503542125433817
-2.6582278481012658,0.22937589583581053,-3.189873417721519,0.2204823626387413,-34.17700527421241,0.1324929220476744,0.3309194674217877
-2.6582278481012658,0.19002379157750782,-3.088607594936709,0.18893060176788387,-33.37926458468509,0.14047884508706487,0.2741463817597882
-2.6582278481012658,0.010857125059288375,-2.9873417721518987,0.08111964758069662,-32.58155015124922,0.14745248478579787,0.015663520481346893
-2.6582278481012658,0.218288140615309,-2.8860759493670884,0.21713173099009406,-31.78557346071791,0.1445785382558311,0.31492321795057876
-2.6582278481012658,0.05042229814690535,-2.7848101265822787,0.10336971014622566,-30.988288778230395,0.15018691151160063,0.07274399948676535
-2.6582278481012658,0.022052579199480338,-2.6835443037974684,0.09427241174113409,-30.19338636842066,0.15979463301830035,0.03181514664990148
-2.6582278481012658,0.0024407520118665538,-2.5822784810126582,0.09111240609994968,-29.398400218904936,0.16345968454815382,0.0035212608235597465
-2.6582278481012658,0.07363729087364312,-2.481012658227848,0.12577509152512237,-28.60487761248748,0.16961367875381622,0.10623615436790335
-2.6582278481012658,0.007219900270063695,-2.3797468354430378,0.10004850570818648,-27.8111383949817,0.1738334019371843,0.010416114315333846
-2.6582278481012658,0.12804721475929037,-2.278481012658228,0.1667298128645852,-27.019727588567573,0.17971593248923073,0.1847330817328725
-2.6582278481012658,0.026016480202768255,-2.1772151898734178,0.11551405596725967,-26.227605734523138,0.18662903004770973,0.03753384696991979
-2.6582278481012658,0.04449150275401914,-2.0759493670886076,0.12836260282278936,-25.43753329361995,0.19406411126534312,0.06418767038492135
-2.6582278481012658,0.12724258191030313,-1.9746835443037976,0.17971773563488735,-24.649429893862937,0.20031498277223517,0.1835722419119019
-2.6582278481012658,0.001386617360175979,-1.8734177215189873,0.12338016934086504,-23.85977899681398,0.20548998004228464,0.0020004659891363907
-2.6582278481012658,0.013301968298205624,-1.7721518987341771,0.13348940274598398,-23.07404607100514,0.21636859797083624,0.019190683697883237
-2.6582278481012658,0.20944218640453238,-1.6708860759493671,0.2557738869121193,-22.293435473571783,0.22102512366082724,0.30216120367876087
-2.6582278481012658,0.06659711957147407,-1.5696202531645569,0.17143977922530393,-21.509048242790566,0.241202770891915,0.09607933414325531
-2.6582278481012658,0.013106825350661211,-1.4683544303797469,0.15799681322009093,-20.727559343330157,0.25004979998196586,0.018909151935197155
-2.6582278481012658,0.230105469392329,-1.3670886075949367,0.29519553327756776,-19.95894523753689,0.2548346008003076,0.3319720195737399
-2.6582278481012658,0.21085408365837033,-1.2658227848101267,0.29224028715862577,-19.187365749324126,0.28240118425398547,0.30419814084511776
-2.6582278481012658,0.23403924608881832,-1.1645569620253164,0.3223348060199484,-18.423792306751054,0.2963449815535459,0.3376472597057294
-2.6582278481012658,0.2353759938855835,-1.0632911392405062,0.3403668996920735,-17.66717061796134,0.32763763310145866,0.3395757791230425
-2.6582278481012658,0.2372173108762312,-0.9620253164556962,0.3644246437528755,-16.92209304971668,0.36864352683931056,0.34223223801415426
-2.6582278481012658,0.23951879244985985,-0.8607594936708861,0.3974888445507689,-16.194340186263556,0.4231373800638867,0.3455525740671259
-2.6582278481012658,0.24159118080074293,-0.759493670886076,0.44282311994089757,-15.493494152024114,0.4939199488584473,0.3485423984637408
-2.6582278481012658,0.24127258651440453,-0.6582278481012658,0.5001329903346854,-14.83405246044788,0.5760262464529097,0.34808276406678473
-2.6582278481012658,0.23633354275827934,-0.5569620253164557,0.5597134737088689,-14.232249946781506,0.6481455604629895,0.34095723013308943
-2.6582278481012658,0.23037602363588228,-0.45569620253164556,0.6088701004366442,-13.696215519191,0.6863642489738239,0.3323623468392065
-2.6582278481012658,0.23068635510047342,-0.35443037974683544,0.6452923856309605,-13.221590223089308,0.6910098285667206,0.33281006050420325
-2.6582278481012658,0.23882210309121854,-0.25316455696202533,0.6717991154938102,-12.79998783764675,0.6871057612718116,0.3445474637843744
-2.6582278481012658,0.2516006258896395,-0.1518987341772152,0.6886954503588377,-12.42598951595625,0.6700763235345795,0.3629829752555427
-2.6582278481012658,0.2658564673632742,-0.05063291139240506,0.6946927210286477,-12.096967824386343,0.642836943985513,0.38354980705325437
-2.6582278481012658,0.2800034030023171,0.05063291139240506,0.6898521468205354,-11.810579326987767,0.6277334808474822,0.40395952094347676
-2.6582278481012658,0.293507641072714,0.1518987341772152,0.6765016250993822,-11.56322054895173,0.6218818728309081,0.42344201823862226
-2.6582278481012658,0.3061355886730368,0.25316455696202533,0.6580259972652146,-11.350037928959573,0.6068945861966207,0.44166029561821407
-2.6582278481012658,0.3177011731305983,0.35443037974683544,0.6374023978312494,-11.165734911361865,0.5866517610495179,0.4583459069601208
-2.6582278481012658,0.32809881520849293,0.45569620253164556,0.6166114736485097,-11.005327152785311,0.56412027557337,0.47334653362283685
-2.6582278481012658,0.33733167878276626,0.5569620253164557,0.5967358732651842,-10.864527261903172,0.5411960646826331,0.48666674011464517
-2.6582278481012658,0.3454846001909284,0.6582278481012658,0.5782610614678365,-10.739825354235093,0.5189397103518222,0.49842891939895884
-2.6582278481012658,0.3526820941305244,0.759493670886076,0.5613333375046081,-10.628415872164114,0.4978696811514953,0.5088127082124423
-2.6582278481012658,0.35905699740552866,0.8607594936708861,0.5459262841857694,-10.528075226771392,0.47827713806591965,0.5180097495534377
-2.6582278481012658,0.3647334358498675,0.9620253164556962,0.5319352577449844,-10.43704036673495,0.4606240056684464,0.5261991191469968
-2.6582278481012658,0.3698199132967477,1.0632911392405062,0.5192272189486878,-10.353905894524482,0.44414412256345526,0.5335373549352047
-2.6582278481012658,0.37440798328991365,1.1645569620253164,0.5076654908130654,-10.277542585077605,0.42879199414726277,0.5401565407615969
-2.6582278481012658,0.37857349183871625,1.2658227848101267,0.49712115375663646,-10.207034791551852,0.4144958667551909,0.5461660992877344
-2.6582278481012658,0.38237874199190314,1.3670886075949367,0.4874775660890751,-10.141632949217975,0.40117405625774205,0.5516559148130789
-2.6582278481012658,0.3858747847601731,1.4683544303797469,0.4786314734504138,-10.080717630093485,0.38874381818814563,0.5566996383775975
-2.6582278481012658,0.38910350245189607,1.5696202531645569,0.47049251659239916,-10.023772263685323,0.3771259271843759,0.5613576933798767
-2.6582278481012658,0.39209937765632885,1.6708860759493671,0.4629820653164984,-9.970362314197322,0.36624682461000596,0.5656798276804347
-2.6582278481012658,0.39489094326935703,1.7721518987341771,0.4560318426741312,-9.920119267371412,0.35603941315726706,0.5697072055466661
-2.6582278481012658,0.3975019489950502,1.8734177215189873,0.44958256182690404,-9.872728213831701,0.3464431200916212,0.5734740905588573
-2.6582278481012658,0.39995229082230876,1.9746835443037976,0.4435826733613162,-9.827918138104303,0.3374035848777623,0.5770091865615257
-2.6582278481012658,0.4022587485983915,2.0759493670886076,0.43798725780431474,-9.78545425804992,0.3288721727101719,0.5803367017570995
-2.6582278481012658,0.40443557090043836,2.1772151898734178,0.4327570672916072,-9.745131930520326,0.3208054261804539,0.5834771924971598
-2.6582278481012658,0.40649493949635396,2.278481012658228,0.42785770631791314,-9.706771763231908,0.3131645157377443,0.5864482333578489
-2.6582278481012658,0.4084473392246797,2.3797468354430378,0.4232589360423007,-9.670215663258489,0.3059147199535448,0.589264950763738
-2.6582278481012658,0.4103018536720633,2.481012658227848,0.4189340854746832,-9.635323618700726,0.2990249497398435,0.591940449560235
-2.6582278481012658,0.4120664025564107,2.5822784810126582,0.4148595536844792,-9.601971058803102,0.2924673212457934,0.59448615548509
-2.6582278481012658,0.4137479332054421,2.6835443037974684,0.41101438883409963,-9.570046673911323,0.2862167770567273,0.5969120914135497
-2.6582278481012658,0.4153525757667924,2.7848101265822787,0.40737993173980674,-9.539450603648397,0.2802507528191418,0.599227101279209
-2.6582278481012658,0.41688576964977164,2.8860759493670884,0.40393951348671103,-9.510092921992337,0.27454888498173713,0.6014390324909042
-2.6582278481012658,0.41835236709603274,2.9873417721518987,0.4006781983550172,-9.481892363348184,0.26909275554494955,0.6035548853536064
-2.6582278481012658,0.41975671834778794,3.088607594936709,0.39758256458353297,-9.454775245461422,0.263865669019174,0.6055809359401794
-2.6582278481012658,0.4211027355036472,3.189873417721519,0.3946405122981944,-9.428674554084324,0.25885245793626976,0.6075228282158887
-2.6582278481012658,0.4223939848145597,3.2911392405063293,0.3918411269103408,-9.40352916131619,0.2540393126902117,0.6093857071932933
-2.6582278481012658,0.4236336678307202,3.392405063291139,0.3891744925770327,-9.379283155014837,0.24941363341239708,0.6111741917329829
-2.6582278481012658,0.424824730993834,3.4936708860759493,0.3866316219759341,-9.355885260975866,0.24496389945261665,0.6128925326517929
-2.6582278481012658,0.42596986486469834,3.5949367088607596,0.3842043279245699,-9.333288342974132,0.2406795556625172,0.6145446116084416
-2.6582278481012658,0.42707154211008236,3.6962025316455698,0.38188514048719435,-9.311448968460608,0.23655091254630164,0.6161339959070187
-2.6582278481012658,0.42813204120414383,3.7974683544303796,0.3796672277081983,-9.290327029873984,0.23256905760416405,0.6176639726908877
-2.6582278481012658,0.42915346944240307,3.8987341772151898,0.3775443294508767,-9.269885413253911,0.22872577814628967,0.6191375821448477
-2.6582278481012658,0.43013765549023164,4.0,0.37551060052466556,-9.250089707259166,0.22501348597016052,0.6205574624753623
-2.5063291139240507,0.23123474034124003,-4.0,0.21114475180947712,-40.13038049942192,0.10833057073047594,0.333601213171554
-2.5063291139240507,0.046935933437594723,-3.8987341772151898,0.07932728943643265,-39.33021263425094,0.1216125053120789,0.06771423840991231
-2.5063291139240507,0.0013549790442970444,-3.7974683544303796,0.06292902260522244,-38.53031556479847,0.12667725707713579,0.00195482154771609
-2.5063291139240507,0.10224711901089334,-3.6962025316455698,0.11479007859330538,-37.730371361344744,0.1237120912289708,0.14751141154219916
-2.5063291139240507,0.004600046333540719,-3.5949367088607596,0.06782350267108635,-36.93126028681176,0.13129458218249515,0.006636464033259237
-2.5063291139240507,0.0008059661921251404,-3.4936708860759493,0.06905499289647948,-36.1323611935877,0.13450195545383756,0.0011627634285034105
-2.5063291139240507,0.024908796796450083,-3.392405063291139,0.07966257844460771,-35.3339969353896,0.1385761505091469,0.035935797612749454
-2.5063291139240507,0.01111715445390038,-3.2911392405063293,0.07687290530781506,-34.53588796364481,0.1416026927870455,0.01603866359943895
-2.5063291139240507,0.2206610134120086,-3.189873417721519,0.2148305635886292,-33.73754412857851,0.12856257070099403,0.3183465497670386
-2.5063291139240507,0.014480400810104488,-3.088607594936709,0.08332025402133512,-32.9412369555442,0.1486173652153039,0.020890802438822575
-2.5063291139240507,0.002639138702321464,-2.9873417721518987,0.0824490083211436,-32.1446034221936,0.15182403198385022,0.0038074723180572256
-2.5063291139240507,0.0018924459804794402,-2.8860759493670884,0.08531595968248307,-31.348619381112115,0.15573748004532093,0.002730222431187812
-2.5063291139240507,0.017510166346988987,-2.7848101265822787,0.09356974897099753,-30.553412600431095,0.16085444431233553,0.02526183015394201
-2.5063291139240507,0.02156995925440386,-2.6835443037974684,0.09854681778989005,-29.758778621197386,0.1655220732029736,0.031118873248505263
-2.5063291139240507,0.009252775241334277,-2.5822784810126582,0.09782571107156741,-28.964734474533984,0.16980719757975787,0.013348932955133286
-2.5063291139240507,0.03145196378257786,-2.481012658227848,0.10964418647448343,-28.17093427272974,0.16946226417476848,0.04537559217534426
-2.5063291139240507,0.0011038964587883893,-2.3797468354430378,0.10372589955061233,-27.379132721345073,0.17954361020980175,0.0015925859467493808
-2.5063291139240507,0.0004205435484625486,-2.278481012658228,0.10795645206139819,-26.587673926724474,0.18464006151153448,0.0006067160918448167
-2.5063291139240507,0.03263946597362599,-2.1772151898734178,0.12420807357710217,-25.798036426331812,0.19450159318067134,0.04708879569741464
-2.5063291139240507,0.22682929603260105,-2.0759493670886076,0.25432700721801066,-25.01096927588323,0.18925484420308922,0.32724550051456847
-2.5063291139240507,0.19543578656284177,-1.9746835443037976,0.23440300657120475,-24.2232430202562,0.2047205691513581,0.2819542400864461
-2.5063291139240507,0.06090794062725946,-1.8734177215189873,0.15452543263056012,-23.43557111673667,0.2195656678558074,0.08787158389370697
-2.5063291139240507,0.024359273105936108,-1.7721518987341771,0.1453979550719053,-22.650370033049423,0.2276843504320821,0.03514300250959401
-2.5063291139240507,0.23072316503780632,-1.6708860759493671,0.27968942450364936,-21.872172287046517,0.22254466995180783,0.3328631660182486
-2.5063291139240507,0.21860424091872366,-1.5696202531645569,0.2777483435281019,-21.092667639141794,0.2414773777776542,0.31537925429073876
-2.5063291139240507,0.231366288932231,-1.4683544303797469,0.2961331951240186,-20.316904461656932,0.24946251766697927,0.3337909976714126
-2.5063291139240507,0.21317084928617902,-1.3670886075949367,0.2923149037815463,-19.544055922187205,0.27524930720391305,0.30754052712725954
-2.5063291139240507,0.23213199832863474,-1.2658227848101267,0.3189534784690136,-18.77752295597391,0.2893197111633539,0.33489568282036686
-2.5063291139240507,0.23273644090471945,-1.1645569620253164,0.33454501227987765,-18.01692123405189,0.31676246056686186,0.33576770912738585
-2.5063291139240507,0.23353227158437262,-1.0632911392405062,0.35463642778119625,-17.265400280761035,0.35193234553758307,0.33691585010230884
-2.5063291139240507,0.23449953145608715,-0.9620253164556962,0.38137261796900446,-16.52692599508555,0.3977308804882602,0.33831131112248247
-2.5063291139240507,0.23522071558753543,-0.8607594936708861,0.4176272923289394,-15.807957723963106,0.45770688851391345,0.3393517598924909
-2.5063291139240507,0.23448469139746653,-0.759493670886076,0.4657078667008499,-15.11879209565064,0.5327369537678782,0.3382899014435039
-2.5063291139240507,0.2299950015731218,-0.6582278481012658,0.5229533606097944,-14.47373709037408,0.6137033353701064,0.33181264819879264
-2.5063291139240507,0.2212572283600287,-0.5569620253164557,0.5785491162340387,-13.886432296696604,0.6776058765693074,0.31920670611585056
-2.5063291139240507,0.21377525210194648,-0.45569620253164556,0.6228686192522547,-13.361246392077787,0.7067814245099231,0.30841249607226695
-2.5063291139240507,0.21368310822220415,-0.35443037974683544,0.6557697584247464,-12.89261459794078,0.708329447751645,0.30827956055391326
-2.5063291139240507,0.2212388224604669,-0.25316455696202533,0.6797498230799666,-12.473163364862339,0.7019743572735012,0.31918015201582906
-2.5063291139240507,0.2334076031885819,-0.1518987341772152,0.6948885799535435,-12.098475865946932,0.6841266633329915,0.3367359916259449
-2.5063291139240507,0.24749045029024241,-0.05063291139240506,0.700078691543756,-11.766445700480721,0.6564744342875328,0.35705324530110927
-2.5063291139240507,0.2620319209917912,0.05063291139240506,0.6953387455506489,-11.475168603347747,0.6415127468377676,0.3780321529694657
-2.5063291139240507,0.2763451402828645,0.1518987341772152,0.6825752990393089,-11.22163301953307,0.6362028429985808,0.3986817634598534
-2.5063291139240507,0.2899896355271414,0.25316455696202533,0.6647054900438495,-11.001642730926,0.6217179827177711,0.4183666090842051
-2.5063291139240507,0.3026301445340627,0.35443037974683544,0.6444533591485541,-10.810448771130426,0.6017006032437121,0.43660300874280233
-2.5063291139240507,0.31407522580949454,0.45569620253164556,0.6237553764241498,-10.643424096447138,0.5790720118234255,0.45311477074143847
-2.5063291139240507,0.3242852977757651,0.5569620253164557,0.6037508542685802,-10.496466413565047,0.5557903902861084,0.4678447909342971
-2.5063291139240507,0.333328536157262,0.6582278481012658,0.5850028004445889,-10.366133284724858,0.5330061823569203,0.4808914261008601
-2.5063291139240507,0.3413274180248642,0.759493670886076,0.5677224242757043,-10.24961909515799,0.5113160383081233,0.4924313733039063
-2.5063291139240507,0.34842008028742333,0.8607594936708861,0.5519286113982577,-10.144666849427788,0.490977684405429,0.5026639219767999
-2.5063291139240507,0.3547389793168927,0.9620253164556962,0.5375452688598971,-10.049466761671813,0.4727020062567814,0.5117801662704933
-2.5063291139240507,0.3604016511949455,1.0632911392405062,0.5244559809531105,-9.962563985367472,0.45562936594479025,0.5199496749071413
-2.5063291139240507,0.36550825260256703,1.1645569620253164,0.512532915618758,-9.882782236551252,0.4397052041848335,0.5273169434337137
-2.5063291139240507,0.37014233883612,1.2658227848101267,0.501651189194381,-9.80916331343704,0.4248656008535007,0.5340025166619138
-2.5063291139240507,0.3743729060955645,1.3670886075949367,0.4916953454832887,-9.740920185010475,0.41103244200144506,0.540105935067261
-2.5063291139240507,0.3782567210226251,1.4683544303797469,0.48256170092448586,-9.677400900715918,0.39812392665088114,0.5457090956022617
-2.5063291139240507,0.3818405079041347,1.5696202531645569,0.47415861008669996,-9.618060856352313,0.3860602178765333,0.5508794071638183
-2.5063291139240507,0.38516283930069184,1.6708860759493671,0.46640575354733294,-9.562441418334524,0.3747662751423658,0.5556725181938216
-2.5063291139240507,0.38825570367106943,1.7721518987341771,0.4592330273335659,-9.510153360755975,0.3641730778639005,0.5601345782831069
-2.5063291139240507,0.3911457766836697,1.8734177215189873,0.45257932955978425,-9.460863946077193,0.35421795200755224,0.5643040722861921
-2.5063291139240507,0.39385544032866004,1.9746835443037976,0.4463913877537817,-9.414286773714279,0.34484441526964904,0.5682132905892967
-2.5063291139240507,0.3964035954559919,2.0759493670886076,0.4406226898204677,-9.37017374247526,0.3360017812678303,0.5718895013549141
-2.5063291139240507,0.39880630858360844,2.1772151898734178,0.43523253986856086,-9.328308637722435,0.3276446600147517,0.5753558836688057
-2.5063291139240507,0.4010773272096002,2.278481012658228,0.4301852393379974,-9.28850197608211,0.3197324313328246,0.5786322709782907
-2.5063291139240507,0.40322849135136973,2.3797468354430378,0.425449384265898,-9.250586830593171,0.3122287324015956,0.5817357448177596
-2.5063291139240507,0.4052700633307946,2.481012658227848,0.4209972657928023,-9.214415425857126,0.30510098002606983,0.5846811105880931
-2.5063291139240507,0.4072109931377961,2.5822784810126582,0.41680436030003953,-9.179856342305369,0.29831993640771315,0.5874812803953677
-2.5063291139240507,0.4090591328932631,2.6835443037974684,0.4128488962254566,-9.146792205728607,0.29185932055994396,0.5901475824554501
-2.5063291139240507,0.4108214110751214,2.7848101265822787,0.4091114860214988,-9.115117766051787,0.2856954640709644,0.5926900124490837
-2.5063291139240507,0.4125039745172052,2.8860759493670884,0.40557481292451714,-9.084738290395965,0.2798070077647303,0.5951174383829585
-2.5063291139240507,0.4141123051408324,2.9873417721518987,0.40222336431045114,-9.055568211521841,0.274174635806055,0.5974377689977768
-2.5063291139240507,0.41565131616902784,3.088607594936709,0.3990432039216493,-9.027529985041378,0.26878084265289637,0.5996580925760266
-2.5063291139240507,0.4171254310735093,3.189873417721519,0.39602177647305853,-9.000553118288149,0.26360972927749937,0.6017847908384231
-2.5063291139240507,0.4185386508584399,3.2911392405063293,0.3931477410619321,-8.974573341115297,0.25864682488797414,0.6038236360138289
-2.5063291139240507,0.4198946084508113,3.392405063291139,0.3904108264763564,-8.949531894657248,0.253878930837878,0.605779869307999
-2.5063291139240507,0.4211966167751311,3.4936708860759493,0.38780170818002446,-8.925374918634803,0.24929398411693127,0.6076582702606905
-2.5063291139240507,0.42244773380395806,3.5949367088607596,0.3853119200094172,-8.902052921375535,0.2448809371107164,0.6094632505937514
-2.5063291139240507,0.4236506528268982,3.6962025316455698,0.382933653799735,-8.87952031958443,0.24062965002452527,0.6111986959027376
-2.5063291139240507,0.4248080258739697,3.7974683544303796,0.38065989969361974,-8.857735037186092,0.23653080474164814,0.6128684322582063
-2.5063291139240507,0.4259221896093295,3.8987341772151898,0.3784841508777786,-8.836658154412236,0.23257581476376132,0.6144758307539488
-2.5063291139240507,0.42699533783625876,4.0,0.37640045614396084,-8.816253599789233,0.2287567577996359,0.6160240563790782
-2.3544303797468356,0.0012509739353661065,-4.0,0.061748457237941146,-39.689115166136375,0.1250560325143364,0.0018047738928341772
-2.3544303797468356,0.0005466392394879449,-3.8987341772151898,0.06351557504072884,-38.88919100059536,0.12750062633896123,0.0007886337199654037
-2.3544303797468356,0.006181026236485199,-3.7974683544303796,0.06705167347449319,-38.0896603492226,0.13050265277165157,0.008917335898981804
-2.3544303797468356,0.009430049447038735,-3.6962025316455698,0.0702022840998369,-37.290485127150774,0.1334136928640069,0.013604685572579989
-2.3544303797468356,0.19974093190501252,-3.5949367088607596,0.19193127096891147,-36.49116731490172,0.12403955390342707,0.28816525192190134
-2.3544303797468356,0.2228791695171104,-3.4936708860759493,0.21424011423376596,-35.693791496710006,0.1332889732976034,0.3215466725797862
-2.3544303797468356,0.23074866442785247,-3.392405063291139,0.22314461153851817,-34.89592843261299,0.1341814788991799,0.3328999538618147
-2.3544303797468356,0.00036433463862906024,-3.2911392405063293,0.07724028477535032,-34.0978413862236,0.14511177203578185,0.0005256237763737737
-2.3544303797468356,0.021365820927659485,-3.189873417721519,0.08686406456789429,-33.30104690702662,0.14982412049766242,0.030824363896855722
-2.3544303797468356,0.0036873903535306063,-3.088607594936709,0.0837451771741719,-32.50454418125888,0.1530433598505898,0.005319779776860045
-2.3544303797468356,0.1555412810624024,-2.9873417721518987,0.17125378377599632,-31.709358689423173,0.1560346758082403,0.22439863484224443
-2.3544303797468356,0.014503258210018855,-2.8860759493670884,0.09354756420074144,-30.91360093181191,0.16177836486897917,0.02092377869632589
-2.3544303797468356,0.17301831468132667,-2.7848101265822787,0.19025304495153791,-30.11984166483304,0.16390069480626135,0.24961266457371645
-2.3544303797468356,0.1701584408768131,-2.6835443037974684,0.19128822949932753,-29.326135908088204,0.16900029494015525,0.24548673881837635
-2.3544303797468356,0.17593134886565331,-2.5822784810126582,0.19899050787888417,-28.533253772940355,0.17295323770532242,0.2538152845453845
-2.3544303797468356,0.016529387846577093,-2.481012658227848,0.10963382515598402,-27.740139537486787,0.18209760942431003,0.023846865875186474
-2.3544303797468356,0.2207080082185593,-2.3797468354430378,0.24199898665347605,-26.950500302942075,0.17937938901962464,0.318414348941396
-2.3544303797468356,0.1675475679136289,-2.278481012658228,0.20468023705468133,-26.16014901670326,0.19261299217181843,0.24172004534199942
-2.3544303797468356,0.003497866306306774,-2.1772151898734178,0.11996979102353526,-25.369072226314824,0.19773577798857278,0.0050463543738019645
-2.3544303797468356,0.2224435758067962,-2.0759493670886076,0.25652031797227076,-24.584481751018902,0.19932851207178964,0.3209182436940736
-2.3544303797468356,0.23052941003897542,-1.9746835443037976,0.26825577359109226,-23.798724269534304,0.20207833847142564,0.3325836366422883
-2.3544303797468356,0.1792285196987895,-1.8734177215189873,0.23451888772426202,-23.013916827973258,0.22452452799523706,0.258572096555314
