U,quantum_coherence_1rdm_GS,energy_GS,V,quantum_coherence_2rdm_GS,von_neumann_1rdm_GS,von_neumann_2rdm_GS
0.18181818181818182,1.0369196993656677,-18.02438037977942,-2.8484848484848486,2.987252856742503,0.09380687872121674,0.1441444426903682
0.18181818181818182,1.0688087332211618,-17.356471256898423,-2.727272727272727,3.110558614714996,0.09617166262679477,0.14808921212599024
0.18181818181818182,1.1024812333189258,-16.69386713503098,-2.606060606060606,3.242850205802374,0.09836684674767238,0.15182922557209277
0.18181818181818182,1.1379438060909948,-16.03722958345865,-2.484848484848485,3.384087215142478,0.10031507996309608,0.15524670793693884
0.18181818181818182,1.175142683161416,-15.387312200777657,-2.3636363636363638,3.534261538467554,0.1019193977804631,0.15818897354389216
0.18181818181818182,1.2139341566635276,-14.744968362938259,-2.242424242424242,3.6939944645084246,0.1030605687426338,0.1604619455359817
0.18181818181818182,1.2540466767630472,-14.111154975574173,-2.121212121212121,3.862158025725118,0.10359608051780911,0.16182597669694498
0.18181818181818182,1.2950369345065396,-13.48692873995525,-2.0,4.036724145194048,0.10336263558300529,0.1619975434508265
0.18181818181818182,1.3362474177843404,-12.873430263587665,-1.878787878787879,4.21498442552258,0.1021849545133644,0.16066235492009673
0.18181818181818182,1.3767807771095093,-12.271850828110654,-1.7575757575757576,4.393167672171032,0.09989393163983329,0.15750624273474223
0.18181818181818182,1.4155142396473126,-11.683377942822073,-1.6363636363636365,4.569262662273947,0.09635581744605037,0.15226789924502526
0.18181818181818182,1.4511785818110634,-11.10912032738908,-1.5151515151515151,4.7376080195427415,0.09150967401124466,0.14480915465920452
0.18181818181818182,1.482511424207757,-10.55002109042684,-1.393939393939394,4.893762665512677,0.08540291250678744,0.13518410823732951
0.18181818181818182,1.5084604497555614,-10.00677731681202,-1.2727272727272727,5.035182011005416,0.07820807496935522,0.1236753671813533
0.18181818181818182,1.528988717902392,-9.47978950680023,-1.1515151515151516,5.1580844923174185,0.07020551213936077,0.11076788446927921
0.18181818181818182,1.566882296417287,-8.969159532015233,-1.0303030303030303,5.27225342167719,0.06173083724347661,0.09705691431373609
0.18181818181818182,1.598126755645696,-8.474740663703031,-0.9090909090909091,5.393469485566225,0.05310647316463979,0.08312399012499316
0.18181818181818182,1.6228855784697376,-7.996225381478317,-0.7878787878787878,5.489853287518757,0.04458773433389096,0.06943519411334576
0.18181818181818182,1.6416080796674317,-7.533246224653198,-0.6666666666666666,5.565046878640729,0.036346296109277754,0.05630295136805241
0.18181818181818182,1.6548345178017894,-7.085466255319444,-0.5454545454545454,5.627686320830794,0.02849444605053786,0.043918833668548984
0.18181818181818182,1.6630446564559063,-6.652645063145399,-0.42424242424242425,5.676158393049425,0.021137130938265747,0.03243636914644332
0.18181818181818182,1.6665730186404775,-6.234676810726592,-0.30303030303030304,5.702775607246539,0.01443425082330796,0.022074147082986606
0.18181818181818182,1.6655858108358055,-5.831604040424771,-0.18181818181818182,5.708619505727441,0.008662059878684403,0.013220497424233368
0.18181818181818182,1.6601016761889518,-5.4436139509611365,-0.06060606060606061,5.692977303521267,0.004277717667153569,0.00651663328166574
0.18181818181818182,1.6590875363011366,-5.071023767761336,0.06060606060606061,5.685334207247923,0.002017220274201259,0.003070565328067154
0.18181818181818182,1.6613365341564568,-4.714260077227233,0.18181818181818182,5.682460172310733,0.0028089281179208836,0.004277627061599176
0.18181818181818182,1.6571129089861705,-4.373834470650776,0.30303030303030304,5.651063499167942,0.006579822966592763,0.01005858016257788
0.18181818181818182,1.6461132268822143,-4.0503150804154195,0.42424242424242425,5.590563915546828,0.01256229596666869,0.019213921657705857
0.18181818181818182,1.6281647772721948,-3.744291195836334,0.5454545454545454,5.50019450473258,0.020022825467990613,0.03062313763795732
0.18181818181818182,1.6032938285508893,-3.456327098320861,0.6666666666666666,5.380512911043278,0.028194880805367584,0.043123278500802
0.18181818181818182,1.5717905971655513,-3.186902760985897,0.7878787878787878,5.233277700409337,0.03628852922813386,0.055510556642688336
0.18181818181818182,1.534258178564675,-2.936343791321668,0.9090909090909091,5.0616272848108945,0.04356583440920536,0.06665612459544157
0.18181818181818182,1.491624054101621,-2.704749963480794,1.0303030303030303,4.870079189110448,0.04943648087390362,0.07565390864767263
0.18181818181818182,1.4450940483927561,-2.4919376486527107,1.1515151515151516,4.664268077367527,0.05353611851368334,0.08194224735587685
0.18181818181818182,1.3960453197882827,-2.2974121818615516,1.2727272727272727,4.450423431910038,0.05575788110333546,0.08535365577902532
0.18181818181818182,1.3458804839604372,-2.1203796002664452,1.393939393939394,4.234701637487647,0.056226587286157814,0.08607636561362852
0.18181818181818182,1.2958827371326938,-1.9597957235330599,1.5151515151515151,4.022873259077799,0.05522891943849406,0.08454789324304413
0.18181818181818182,1.247109519291885,-1.8144400677010697,1.6363636363636365,3.8203918342211765,0.05312777230932553,0.08132386458937813
0.18181818181818182,1.2003428894419526,-1.6829975273181723,1.7575757575757576,3.629047570723497,0.05028781698980356,0.07696367788404013
0.18181818181818182,1.156092431341471,-1.5641329045953856,1.878787878787879,3.4501202800028006,0.047026902853038566,0.07195559990525124
0.18181818181818182,1.1169020524593654,-1.4565493669819574,2.0,3.2881431225053785,0.04359435099122666,0.0666830798911553
0.18181818181818182,1.081210911696957,-1.3590281783412133,2.121212121212121,3.140242382411721,0.04016915258350662,0.06142167950761479
0.18181818181818182,1.0477552475507008,-1.2704514056625187,2.242424242424242,3.004156644265261,0.036869254964098985,0.05635313469868963
0.18181818181818182,1.016528997859913,-1.1898113469300202,2.3636363636363638,2.8795646772057797,0.033764919892358636,0.05158577716023638
0.18181818181818182,0.987461292087612,-1.1162107557901302,2.484848484848485,2.765292839464271,0.03089191306549255,0.04717477311926599
0.18181818181818182,0.9604421259369953,-1.0488573622469182,2.606060606060606,2.660520207624015,0.028262583429110144,0.043139164606532
0.18181818181818182,0.9353407203294442,-0.9870553148018311,2.727272727272727,2.564430604114711,0.025874327283445853,0.03947491100521194
0.18181818181818182,0.9120180135087197,-0.9301953336725708,2.8484848484848486,2.4763572685091635,0.023715651767741708,0.03616424431507337
0.18181818181818182,0.8903347552859275,-0.8777446986943113,2.9696969696969697,2.3954957525012297,0.021770305405281576,0.03318204862968166
0.18181818181818182,0.8701565023007538,-0.8292377179410536,3.090909090909091,2.3210467045282366,0.020019979508602015,0.030500034953974797
0.18181818181818182,0.8513564170104571,-0.7842670051990291,3.212121212121212,2.252367005285879,0.018445987521494178,0.02808933812402925
0.18181818181818182,0.8338167196884934,-0.7424756953557801,3.3333333333333335,2.1888924152224964,0.017030270215077747,0.02592207030893423
0.18181818181818182,0.8174291570959928,-0.7035506096498947,3.4545454545454546,2.130116931967389,0.01575593754841731,0.02397215861628421
0.18181818181818182,0.8020949153980919,-0.6672163189328418,3.5757575757575757,2.075587284092305,0.014607520967754306,0.022215733775674984
0.18181818181818182,0.7877242499549718,-0.6332300225121349,3.696969696969697,2.024898693893733,0.0135710620542564,0.020631266242268076
0.18181818181818182,0.7742358542394383,-0.6013771493644646,3.8181818181818183,1.9776900937388595,0.012634077409969802,0.019199510617898152
0.18181818181818182,0.7615562551894193,-0.5714675888022812,3.9393939393939394,1.9336397729619001,0.011785484582792938,0.01790338901380384
0.18181818181818182,0.7496190509540579,-0.5433324638125521,4.0606060606060606,1.8924608330419526,0.011015474435543071,0.01672779323501672
0.18181818181818182,0.7383642658364866,-0.516821369019006,4.181818181818182,1.8538973288551164,0.010315394322857552,0.01565940289931067
0.18181818181818182,0.7277377320431246,-0.49180000470865615,4.303030303030303,1.8177207602341172,0.009677622802395591,0.014686490782279016
0.18181818181818182,0.7176904300848055,-0.46814814765485985,4.424242424242424,1.7837266252905342,0.009095445304616812,0.01379873025558842
0.18181818181818182,0.7081780621224032,-0.4457579079579256,4.545454545454546,1.751732004574552,0.008562961668917124,0.012987051367023383
0.18181818181818182,0.6991604515039549,-0.4245322287762102,4.666666666666667,1.721572644203258,0.008074966848415244,0.012243456684016607
0.18181818181818182,0.6906011609379414,-0.4043835923832692,4.787878787878788,1.6931009670046842,0.007626874869769207,0.011560903140785506
0.18181818181818182,0.6824670951706007,-0.38523290169837027,4.909090909090909,1.6661841255065841,0.007214639853641014,0.010933179935213033
0.18181818181818182,0.6747281399965139,-0.3670085112407642,5.03030303030303,1.6407022785371892,0.006834685382177241,0.010354799387043645
0.18181818181818182,0.6673568588209469,-0.349645385575934,5.151515151515151,1.6165471302046057,0.0064838469204462346,0.009820907876452178
0.18181818181818182,0.6603282135782294,-0.33308436669893815,5.2727272727272725,1.5936206297226814,0.006159319436567889,0.009327204967527258
0.18181818181818182,0.6536193192205604,-0.3172715347490122,5.393939393939394,1.5718338283903968,0.005858611656593293,0.00886987271116757
0.18181818181818182,0.6472092529500056,-0.3021576488038428,5.515151515151516,1.5511059987954192,0.005579513280568049,0.0084455252109632
0.18181818181818182,0.6410787974952672,-0.28769765660471763,5.636363636363637,1.5313635086331991,0.005320047739987732,0.008051135693105671
0.18181818181818182,0.6352103250330892,-0.2738502636540568,5.757575757575758,1.5125392734814216,0.005078454717042824,0.007684009432992411
0.18181818181818182,0.6295876414390607,-0.2605775536936406,5.878787878787879,1.494572058343231,0.004853161661919403,0.007341740126676655
0.18181818181818182,0.6241958231468612,-0.2478446536146642,6.0,1.4774057864224377,0.004642758226200083,0.007022170366860703
0.30303030303030304,0.6186658957460193,-35.99826011347423,-6.0,1.5160106730309755,0.04880160929399113,0.07384077272017331
0.30303030303030304,0.623071562812992,-35.28580698815192,-5.878787878787879,1.5343410552576184,0.04645416483520126,0.07034475226754422
0.30303030303030304,0.6321309069809472,-34.572190006878415,-5.757575757575758,1.5626667060505974,0.04763392481788831,0.07214250509800957
0.30303030303030304,0.6417498017742655,-33.85916458043957,-5.636363636363637,1.5930022961072146,0.049051039578336786,0.07429949172897121
0.30303030303030304,0.6517800734734389,-33.1467940467981,-5.515151515151516,1.6248564296806864,0.05053135067581582,0.07655363983501662
0.30303030303030304,0.6622358179870786,-32.43512415088154,-5.393939393939394,1.6583045397069085,0.052072613653437294,0.07890189548581628
0.30303030303030304,0.673141303561237,-31.724204908514377,-5.2727272727272725,1.693457589564029,0.05367736646106103,0.08134838739980443
0.30303030303030304,0.6845222786285545,-31.014091112247623,-5.151515151515151,1.7304356194154622,0.05534805006675203,0.08389714590845765
0.30303030303030304,0.6964059401784728,-30.30484289862231,-5.03030303030303,1.7693683972277705,0.05708696926008927,0.08655205647401232
0.30303030303030304,0.7088209374184735,-29.596526395154633,-4.909090909090909,1.810395986535837,0.058896232332539045,0.08931677599843324
0.30303030303030304,0.7217976649042985,-28.889214459838346,-4.787878787878788,1.8536757060083644,0.06077793363112072,0.09219502305972771
0.30303030303030304,0.7353688329159951,-28.182987528230626,-4.666666666666667,1.8993939580274408,0.0627343445787838,0.09519091281517289
0.30303030303030304,0.7495689461323025,-27.477934585775156,-4.545454545454546,1.947716053217956,0.06476750915032725,0.0983083521457715
0.30303030303030304,0.7644338174154788,-26.774154286373847,-4.424242424242424,1.9988394714529556,0.06687891623104303,0.10155055608994301
0.30303030303030304,0.7800007202852186,-26.071756241948236,-4.303030303030303,2.052977868431983,0.06906950335907802,0.10492009865343821
0.30303030303030304,0.7963083233853505,-25.37086251220278,-4.181818181818182,2.1103633335829466,0.07133956280245957,0.10841881513341933
0.30303030303030304,0.8137470715416626,-24.671609329155206,-4.0606060606060606,2.1716043426734637,0.07368854772147904,0.11204755793780219
0.30303030303030304,0.8324935201222059,-23.97414909724183,-3.9393939393939394,2.237119275511779,0.07611483048659773,0.11580588816625292
0.30303030303030304,0.8522647256816159,-23.278652717057895,-3.8181818181818183,2.3069509483597406,0.07861539782389304,0.11969167850988027
0.30303030303030304,0.8731306428948082,-22.585312289050343,-3.696969696969697,2.3813580821918805,0.08118544724777133,0.12370057025993608
0.30303030303030304,0.8951651262794699,-21.894344262633695,-3.5757575757575757,2.460767193851451,0.0838178741983151,0.1278252629129013
0.30303030303030304,0.9184454711422563,-21.205993105801994,-3.4545454545454546,2.5455314233446273,0.08650262209984505,0.13205458160744232
0.30303030303030304,0.943051575667802,-20.52053557939637,-3.3333333333333335,2.636057859609112,0.08922585665268845,0.13637224626558941
0.30303030303030304,0.9690645995743268,-19.838285706715745,-3.212121212121212,2.732773740965845,0.09196894856600468,0.14075529274684717
0.30303030303030304,0.996564767321206,-19.159600529431557,-3.090909090909091,2.8361736044772057,0.09470719062602084,0.1451719940206866
0.30303030303030304,1.025627910346744,-18.484886727801715,-2.9696969696969697,2.946673868379094,0.09740816924296358,0.14957910637326055
0.30303030303030304,1.0563201807473392,-17.814608145088876,-2.8484848484848486,3.0650738053144346,0.1000297618846786,0.15391832292079632
0.30303030303030304,1.088690098059057,-17.149294172617985,-2.727272727272727,3.191843906973335,0.10251772449127627,0.1581117827082794
0.30303030303030304,1.1227567684612616,-16.489548790858944,-2.606060606060606,3.3272641105103693,0.10480287977345237,0.16205653670093367
0.30303030303030304,1.1584928100540954,-15.836059774869877,-2.484848484848485,3.471073995600884,0.10679805612840942,0.16561808608168693
0.30303030303030304,1.1958004818929806,-15.18960709469364,-2.3636363636363638,3.6232281404047626,0.10839518037243523,0.16862356027222347
0.30303030303030304,1.2344798177218355,-14.551068803242202,-2.242424242424242,3.7841843195440035,0.10946330723479014,0.170855847658681
0.30303030303030304,1.2741891624981425,-13.921421672410498,-2.121212121212121,3.952492961631636,0.10984910367591749,0.17205146704060637
0.30303030303030304,1.3144022778330782,-13.301732610463764,-2.0,4.1254925364703485,0.10938202525573915,0.17190661195710355
0.30303030303030304,1.3543723355319803,-12.69313586536044,-1.878787878787879,4.300078785180726,0.1078872457569946,0.17009772010345037
0.30303030303030304,1.3931217099074464,-12.09679106883884,-1.7575757575757576,4.472153558510505,0.10520903230161927,0.16632267890210617
0.30303030303030304,1.4294825199405992,-11.513819657077452,-1.6363636363636365,4.6403929765111895,0.10124466968604406,0.16036404499053036
0.30303030303030304,1.4622084543924472,-10.94522330885289,-1.5151515151515151,4.79954397421084,0.0959830172459799,0.15216398240881945
0.30303030303030304,1.4901547886735957,-10.39179727939377,-1.393939393939394,4.943214257111014,0.08953378686819446,0.1418847093172979
0.30303030303030304,1.5124839100462462,-9.854060097293315,-1.2727272727272727,5.071700132945745,0.08212943663161387,0.12991943684129348
0.30303030303030304,1.5401334850575827,-9.332222673400297,-1.1515151515151516,5.18004953706159,0.07408869090665182,0.11683159211889116
0.30303030303030304,1.5739156163930776,-8.826210184847794,-1.0303030303030303,5.297122960885866,0.06574972415416425,0.10323542690389154
0.30303030303030304,1.6012591521495572,-8.335732357615184,-0.9090909090909091,5.402973830995809,0.0574000344601211,0.08966621690837995
0.30303030303030304,1.6225909178893279,-7.860381877008174,-0.7878787878787878,5.486410750810792,0.04923345865855988,0.07649487031063407
0.30303030303030304,1.6385305243597985,-7.399735229830775,-0.6666666666666666,5.552633498705167,0.04134986057017431,0.06391595262617944
0.30303030303030304,1.6497009056497347,-6.953435934729386,-0.5454545454545454,5.609865426326271,0.033792316011573176,0.05200286630644113
0.30303030303030304,1.6565984748157367,-6.521250840718945,-0.42424242424242425,5.651843387865712,0.02660425243033271,0.04080314450961664
0.30303030303030304,1.6595311233712078,-6.103099558418574,-0.30303030303030304,5.675689151847164,0.019889031344153096,0.03044300505000752
0.30303030303030304,1.6586113064862333,-5.699062275368928,-0.18181818181818182,5.680994446175355,0.01386205149652886,0.021187769834614123
0.30303030303030304,1.6537854341271427,-5.30937258090855,-0.06060606060606061,5.668592744725996,0.008894389752862164,0.013558973845351208
0.30303030303030304,1.6535703358420597,-4.934401054377223,0.06060606060606061,5.663432873186532,0.005551614234751812,0.008454736192712087
0.30303030303030304,1.656793153769907,-4.574633536350651,0.18181818181818182,5.664399068260577,0.004577655157237626,0.006976476907856188
0.30303030303030304,1.6540272909608693,-4.230645838391836,0.30303030303030304,5.639527344161265,0.006469769275316395,0.009869222595405347
0.30303030303030304,1.6448567300406245,-3.903074412376843,0.42424242424242425,5.58672157298696,0.01090122426156337,0.01666924248472279
0.30303030303030304,1.6289836839311176,-3.5925805306301353,0.5454545454545454,5.505384115681844,0.017183071050990595,0.026300891330933496
0.30303030303030304,1.606302636631616,-3.2998045474719326,0.6666666666666666,5.395091407347072,0.024559367125924547,0.037595977986799145
0.30303030303030304,1.5769711335198424,-3.0253078864398937,0.7878787878787878,5.257016288907253,0.03223846952646614,0.04935145897385018
0.30303030303030304,1.541465503281041,-2.769504331703757,0.9090909090909091,5.093745042998738,0.039455350768611064,0.060402373024118994
0.30303030303030304,1.5006015926621736,-2.532588489478638,1.0303030303030303,4.90932139691767,0.04556183132619496,0.06975803400845715
0.30303030303030304,1.4555002027748074,-2.314475330078371,1.1515151515151516,4.709037245114422,0.05011076503062473,0.07673218299578632
0.30303030303030304,1.4074905702688159,-2.1147665782458867,1.2727272727272727,4.498954611874565,0.052902128429798134,0.08101533224064417
0.30303030303030304,1.3579691465905406,-1.9327547510679306,1.393939393939394,4.285252019084242,0.05397449936912335,0.08266330679458989
0.30303030303030304,1.3082506430017649,-1.7674652210039625,1.5151515151515151,4.07376768794737,0.05354847879918223,0.0820116662182393
0.30303030303030304,1.2594502456768903,-1.617725924056116,1.6363636363636365,3.870011236212857,0.05194637578276273,0.07955312970834338
0.30303030303030304,1.2124197187522396,-1.4822484672575442,1.7575757575757576,3.6769103375003827,0.04951564071020975,0.07582020603584594
0.30303030303030304,1.1677378665013145,-1.3597051395098658,1.878787878787879,3.4957700648189074,0.04657390474728329,0.07130060088570245
0.30303030303030304,1.1267847846298658,-1.2487915875077922,2.0,3.329435078022707,0.04338015064164802,0.06639257043486424
0.30303030303030304,1.0907154163973183,-1.148271183826706,2.121212121212121,3.1789261803063598,0.040127167174524025,0.06139296271441852
0.30303030303030304,1.0568260766648419,-1.0570018929781273,2.242424242424242,3.04021802470618,0.0369471234468568,0.05650550989957681
0.30303030303030304,1.0251387525206395,-0.973948968807078,2.3636363636363638,2.913029044736642,0.03392299127294618,0.051858225101090394
0.30303030303030304,0.9956026399769347,-0.8981874998111413,2.484848484848485,2.796432895641766,0.031101009700595483,0.04752249835742761
0.30303030303030304,0.9681214339926802,-0.8288984301440754,2.606060606060606,2.689452654408878,0.028501724857996402,0.04353006545541982
0.30303030303030304,0.9425732380204568,-0.7653608738093693,2.727272727272727,2.591294413832708,0.026128730414282098,0.03988647326604955
0.30303030303030304,0.9188243679695034,-0.7069426979784524,2.8484848484848486,2.5012032982782384,0.02397510690304938,0.03658101725218188
0.30303030303030304,0.8967384901840845,-0.6530906510282453,2.9696969696969697,2.418564254650037,0.022027919665367213,0.033593692004656894
0.30303030303030304,0.8761823762439016,-0.6033207936656336,3.090909090909091,2.342506596623571,0.02027123154049848,0.03089985106377524
0.30303030303030304,0.8570292963207489,-0.5572096388913517,3.212121212121212,2.2723520532155455,0.018688034906058748,0.028473197425376018
0.30303030303030304,0.8391608492718456,-0.5143861807417294,3.3333333333333335,2.207526831163756,0.017261444074264443,0.026287629026603643
0.30303030303030304,0.8224677227048198,-0.47452485552537027,3.4545454545454546,2.1475154194929957,0.015975380160385688,0.024318299070102967
0.30303030303030304,0.8068498080671564,-0.4373394024927824,3.5757575757575757,2.09185497707848,0.01481493173882753,0.022542173316654868
0.30303030303030304,0.7922159300218223,-0.40257755188145494,3.696969696969697,2.0401313722990704,0.01376650796893819,0.02093826647250996
0.30303030303030304,0.7784833551961869,-0.3700164521205439,3.8181818181818183,1.9919748173996774,0.012817871539465342,0.01948769169271225
0.30303030303030304,0.7655771490470875,-0.3394587450815088,3.9393939393939394,1.9470553372056973,0.011958084945054015,0.018173576519858514
0.30303030303030304,0.753429567604827,-0.3107292025206457,4.0606060606060606,1.9050786418254637,0.011177433530692227,0.016980941842407837
0.30303030303030304,0.7419793295721726,-0.28367184457056444,4.181818181818182,1.865781940390981,0.010467307362110878,0.015896518919300107
0.30303030303030304,0.7311710600737811,-0.25814747015236855,4.303030303030303,1.8289305848013664,0.00982010132284672,0.014908593299985284
0.30303030303030304,0.7209546287162527,-0.23403153828840895,4.424242424242424,1.7943145480202753,0.00922909705301711,0.014006821715168538
0.30303030303030304,0.7112846942417985,-0.21121234781696716,4.545454545454546,1.7617458866700413,0.008688375339620746,0.013182095716948172
0.30303030303030304,0.7021201427518413,-0.1895894707516003,4.666666666666667,1.7310558975969508,0.008192707845436908,0.012426373915546574
0.30303030303030304,0.6934236722562934,-0.16907240124226483,4.787878787878788,1.7020929930972661,0.00773747813144765,0.011732559526059116
0.30303030303030304,0.6851613928884204,-0.1495793879892238,4.909090909090909,1.6747207088898206,0.007318607290408341,0.011094385007139884
0.30303030303030304,0.6773024755651822,-0.13103642291016604,5.03030303030303,1.6488159904163333,0.006932487021775513,0.010506308504729223
0.30303030303030304,0.6698188262274809,-0.11337636314111156,5.151515151515151,1.6242676426345226,0.006575919832245702,0.009963421336728118
0.30303030303030304,0.6626848177016216,-0.09653816697772076,5.2727272727272725,1.600975043552123,0.006246070414715144,0.009461372717690875
0.30303030303030304,0.6558770217488239,-0.080466227406409,5.393939393939394,1.5788469100242815,0.005940417971558309,0.008996296069710308
0.30303030303030304,0.6493740071607897,-0.06510978938408152,5.515151515151516,1.5578003666905542,0.005656720610788035,0.00856475408880808
0.30303030303030304,0.6431560992784239,-0.05042243915049346,5.636363636363637,1.5377598724278232,0.00539297519156956,0.008163676757126481
0.30303030303030304,0.637205281183399,-0.03636165561141379,5.757575757575758,1.5186567094956611,0.005147399595045954,0.007790333710964603
0.30303030303030304,0.6315049719713479,-0.02288841538570153,5.878787878787879,1.5004280645597177,0.004918396624995491,0.007442278987332962
0.30303030303030304,0.6260399051349943,-0.009966844265276983,6.0,1.483016465678273,0.004704534892615797,0.007117321246490338
0.42424242424242425,0.6264109079966657,-35.763530289850145,-6.0,1.5396733252775403,0.051063419353520434,0.07726633189246579
0.42424242424242425,0.6313147443048517,-35.05147307770942,-5.878787878787879,1.5594938454105205,0.04892941099670933,0.07409190367505936
0.42424242424242425,0.6407146327702768,-34.33821851383398,-5.757575757575758,1.589020708548492,0.05024140470012406,0.07609116139468153
0.42424242424242425,0.6506551089048334,-33.62558288346042,-5.636363636363637,1.620507644199022,0.051766357740566704,0.0784126221449748
0.42424242424242425,0.661027671153315,-32.913628950123055,-5.515151515151516,1.6535991245645953,0.05336217317653591,0.08084314172966822
0.42424242424242425,0.6718416627817826,-32.20240486030915,-5.393939393939394,1.6883579250530123,0.055024647660466997,0.08337669751541421
0.42424242424242425,0.6831216375246079,-31.49196329309323,-5.2727272727272725,1.724898759037209,0.05675637323117044,0.0860175502972842
0.42424242424242425,0.6948936394451682,-30.782361994577688,-5.151515151515151,1.7633459095986088,0.05855991105205338,0.0887699749788684
0.42424242424242425,0.7071850743852182,-30.07366438045872,-5.03030303030303,1.8038335411541095,0.060437682532292314,0.09163810884458279
0.42424242424242425,0.7200245996599991,-29.365940222741475,-4.909090909090909,1.8465058439037045,0.06239185274860115,0.09462578164554714
0.42424242424242425,0.7334425964392945,-28.65926643392369,-4.787878787878788,1.8915196137285084,0.06442466590472407,0.09773704669443362
0.42424242424242425,0.7474716779027413,-27.95372796420211,-4.666666666666667,1.9390478142266583,0.06653858707365234,0.10097644918782933
0.42424242424242425,0.7621456647500202,-27.249418829910272,-4.545454545454546,1.989298058647893,0.06873563858689136,0.10434801860813403
0.42424242424242425,0.7774992789882179,-26.546443294772015,-4.424242424242424,2.0424693272291226,0.07101719322689837,0.10785498345981992
0.42424242424242425,0.7935682550347625,-25.844917229200536,-4.303030303030303,2.098765048553643,0.07338400956668667,0.11149987753914603
0.42424242424242425,0.8103891165260543,-25.144969677313163,-4.181818181818182,2.158417969597803,0.07583609021206494,0.11528437651953372
0.42424242424242425,0.827998789267063,-24.446744666597343,-4.0606060606060606,2.2217810438000654,0.07837245799604164,0.11920901713961785
0.42424242424242425,0.8469734399535319,-23.750403301221798,-3.9393939393939394,2.2895521025190995,0.08099087718320175,0.12327284129894878
0.42424242424242425,0.867318999221733,-23.056126186971156,-3.8181818181818183,2.3620446345339507,0.08368749256681829,0.12747292146124023
0.42424242424242425,0.8887702819941046,-22.36411624368487,-3.696969696969697,2.4392271754494788,0.08645636326299422,0.1318037274090078
0.42424242424242425,0.9113970114497008,-21.67460196961664,-3.5757575757575757,2.5214546795078014,0.08928889548379537,0.13625633296372408
0.42424242424242425,0.9352710767308927,-20.98784123086105,-3.4545454545454546,2.6091923191180024,0.0921730992225096,0.14081733135847996
0.42424242424242425,0.9604654355892155,-20.304125656632685,-3.3333333333333335,2.702761812701421,0.0950926617406671,0.1454674298072285
0.42424242424242425,0.9870524442216653,-19.623785725348185,-3.212121212121212,2.8026020250013786,0.09802580946010764,0.15017964848674348
0.42424242424242425,1.0151012097278977,-18.947196622619987,-3.090909090909091,2.9091164455515104,0.10094386499400909,0.15491693400349016
0.42424242424242425,1.0446735803145943,-18.274784932139465,-2.9696969696969697,3.0228829518548093,0.10380945604293768,0.15962905517305748
0.42424242424242425,1.0758181045620776,-17.607036169610346,-2.8484848484848486,3.144538843108988,0.10657433434077945,0.1642486240358494
0.42424242424242425,1.1085610460050415,-16.944503064291933,-2.727272727272727,3.2744683139248787,0.10917680144113406,0.16868611797203803
0.42424242424242425,1.14289318072066,-16.287814294101057,-2.606060606060606,3.4124206728882003,0.11153881405105248,0.17282387947807676
0.42424242424242425,1.1787508768297197,-15.637683032778899,-2.484848484848485,3.558240768394466,0.11356302245160288,0.17650936580348286
0.42424242424242425,1.2159899858883645,-14.994914100324266,-2.3636363636363638,3.711749621842465,0.11513031055220968,0.17954851250040305
0.42424242424242425,1.2543518009283103,-14.360407654799651,-2.242424242424242,3.873157470486925,0.11609889424335118,0.1817010633438092
0.42424242424242425,1.293422604498217,-13.735156223853037,-2.121212121212121,4.040507620572866,0.11630685771914995,0.18268146345038971
0.42424242424242425,1.3325931882716517,-13.120230638393505,-2.0,4.21072648725414,0.11558068568036473,0.1821706701531629
0.42424242424242425,1.3710320772295577,-12.516749674859522,-1.878787878787879,4.380247423077187,0.11375291878837368,0.17984575061323138
0.42424242424242425,1.4076946134568977,-11.925829053414645,-1.7575757575757576,4.5452940937028865,0.11069075986291721,0.1754321889755226
0.42424242424242425,1.4413930129930979,-11.348509331345964,-1.6363636363636365,4.7053099195804515,0.10633342435881477,0.1687760898770012
0.42424242424242425,1.4709404803135806,-10.785669939824063,-1.5151515151515151,4.852730859139892,0.10072859899455233,0.15991857781372687
0.42424242424242425,1.4953500531790644,-10.237946399971674,-1.393939393939394,4.984789489067717,0.09405094715911,0.14913931149983783
0.42424242424242425,1.5140279792002427,-9.705674339851392,-1.2727272727272727,5.098035685285322,0.08658558139865447,0.13693492954440822
0.42424242424242425,1.5487739875567987,-9.188880918565403,-1.1515151515151516,5.200587651453214,0.07867276369578247,0.1239230115080554
0.42424242424242425,1.5784321912573713,-8.687330043167565,-1.0303030303030303,5.312484907048777,0.07063185060439703,0.11070293442957979
0.42424242424242425,1.6019892336002792,-8.200609173842684,-0.9090909090909091,5.403574061311376,0.06269665690882298,0.09773157402733634
0.42424242424242425,1.6200874584587341,-7.728233319010702,-0.7878787878787878,5.4742410274467534,0.054988811988730735,0.08526284707979048
0.42424242424242425,1.6334667776119924,-7.269741701158151,-0.6666666666666666,5.533382922157696,0.04753520059146088,0.07336590816539701
0.42424242424242425,1.6427927873296138,-6.824771514209226,-0.5454545454545454,5.5849631383261915,0.0403162341709169,0.062005260669941276
0.42424242424242425,1.6485532640306255,-6.393104057432695,-0.42424242424242425,5.621795130310004,0.03332471518781088,0.05113915980228878
0.42424242424242425,1.6510184925881888,-5.974686162351702,-0.30303030303030304,5.642872882967655,0.026619770729823466,0.04078626706958843
